Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2023-12-09 Kl. 16-17;1.19144;1.19144;0.95054;0.76043;1.19144
2023-12-09 Kl. 17-18;1.18353;1.18353;0.94629;0.75703;1.18353
2023-12-09 Kl. 18-19;1.14368;1.14368;0.94835;0.75868;1.14368
2023-12-09 Kl. 19-20;1.09898;1.09898;0.94131;0.75305;1.09898
2023-12-09 Kl. 20-21;1.05033;1.05033;0.94454;0.75563;1.05033
2023-12-09 Kl. 21-22;1.03099;1.03099;0.88519;0.69514;1.03099
2023-12-09 Kl. 22-23;1.00856;1.00856;0.83288;0.66630;1.00856
2023-12-09 Kl. 23-00;0.94674;0.94674;0.67668;0.54134;0.94674
2023-12-10 Kl. 00-01;0.90001;0.90001;0.61354;0.49083;0.90001
2023-12-10 Kl. 01-02;0.76354;0.76354;0.57678;0.46142;0.76354
2023-12-10 Kl. 02-03;0.69016;0.69016;0.56324;0.45059;0.69016
2023-12-10 Kl. 03-04;0.57369;0.57369;0.57369;0.45895;0.57369
2023-12-10 Kl. 04-05;0.47604;0.47604;0.47604;0.38083;0.47604
2023-12-10 Kl. 05-06;0.61634;0.61634;0.50530;0.40424;0.61634
2023-12-10 Kl. 06-07;0.72501;0.72501;0.49515;0.39612;0.72501
2023-12-10 Kl. 07-08;0.77193;0.77193;0.65736;0.52589;0.77193
2023-12-10 Kl. 08-09;0.92354;0.92354;0.89501;0.70695;0.92354
2023-12-10 Kl. 09-10;1.00399;1.00399;0.96736;0.70707;1.00399
2023-12-10 Kl. 10-11;1.02428;1.02428;0.99045;0.79236;1.02428
2023-12-10 Kl. 11-12;1.05531;1.05531;1.05001;0.84001;1.05531
2023-12-10 Kl. 12-13;1.01986;1.01986;1.01251;0.81001;1.01986
2023-12-10 Kl. 13-14;1.01825;1.01825;1.01825;0.81460;1.01825
2023-12-10 Kl. 14-15;1.05736;1.05736;1.04986;0.83989;1.05736
2023-12-10 Kl. 15-16;1.15105;1.15105;1.12340;0.89872;1.15105
2023-12-10 Kl. 16-17;1.20958;1.20958;1.18090;0.94472;1.20958
2023-12-10 Kl. 17-18;1.21620;1.21620;1.18296;0.94637;1.21620
2023-12-10 Kl. 18-19;1.25620;1.25620;1.25620;1.00496;1.25620
2023-12-10 Kl. 19-20;1.20575;1.20575;1.18766;0.95013;1.20575
2023-12-10 Kl. 20-21;1.18443;1.18443;1.14781;0.91825;1.18443
2023-12-10 Kl. 21-22;1.17075;1.17075;1.13443;0.90754;1.17075
2023-12-10 Kl. 22-23;1.17708;1.17708;1.11973;0.89578;1.17708
2023-12-10 Kl. 23-00;1.04958;1.04958;1.01708;0.81366;1.04958
2023-12-11 Kl. 00-01;0.94295;0.94295;0.72516;0.58013;0.94295
2023-12-11 Kl. 01-02;0.70193;0.70193;0.68016;0.54413;0.70193
2023-12-11 Kl. 02-03;0.69898;0.69898;0.67869;0.54295;0.69898
2023-12-11 Kl. 03-04;0.66986;0.66986;0.66986;0.53589;0.66986
2023-12-11 Kl. 04-05;0.68604;0.68604;0.68604;0.54883;0.68604
2023-12-11 Kl. 05-06;0.75119;0.75119;0.75016;0.60013;0.75119
2023-12-11 Kl. 06-07;1.09693;1.09693;1.09693;0.87754;1.09693
2023-12-11 Kl. 07-08;1.30781;1.30781;1.30781;1.04625;1.30781
2023-12-11 Kl. 08-09;1.40635;1.40635;1.40635;1.12508;1.40635
2023-12-11 Kl. 09-10;1.42516;1.42516;1.42516;1.14013;1.42516
2023-12-11 Kl. 10-11;1.37296;1.37296;1.37296;1.09837;1.37296
2023-12-11 Kl. 11-12;1.33355;1.33355;1.33355;1.06684;1.33355
2023-12-11 Kl. 12-13;1.31340;1.31340;1.31340;1.05072;1.31340
2023-12-11 Kl. 13-14;1.31488;1.31488;1.31488;1.05190;1.31488
2023-12-11 Kl. 14-15;1.36620;1.36620;1.36620;1.09296;1.36620
2023-12-11 Kl. 15-16;1.41061;1.41061;1.41061;1.12849;1.41061
2023-12-11 Kl. 16-17;1.55164;1.55164;1.55164;1.24131;1.55164
2023-12-11 Kl. 17-18;1.73518;1.73518;1.73518;1.38814;1.73518
2023-12-11 Kl. 18-19;1.80355;1.80355;1.80355;1.44284;1.80355
2023-12-11 Kl. 19-20;1.73283;1.73283;1.70209;1.36167;1.73283
2023-12-11 Kl. 20-21;1.62826;1.62826;1.62826;1.30261;1.62826
2023-12-11 Kl. 21-22;1.45311;1.45311;1.45311;1.16249;1.45311
2023-12-11 Kl. 22-23;1.40870;1.40870;1.40870;1.12696;1.40870
2023-12-11 Kl. 23-00;1.28649;1.28649;1.18016;0.94413;1.28649
2023-12-12 Kl. 00-01;1.29503;1.29503;1.29503;0.88400;1.29503
2023-12-12 Kl. 01-02;1.28046;1.28046;1.28046;0.84799;1.28046
2023-12-12 Kl. 02-03;1.25928;1.25928;1.25928;0.84740;1.25928
2023-12-12 Kl. 03-04;1.24163;1.24163;1.24163;0.83658;1.24163
2023-12-12 Kl. 04-05;1.25575;1.25575;1.25575;0.83646;1.25575
2023-12-12 Kl. 05-06;1.30944;1.30944;1.30944;0.83658;1.30944
2023-12-12 Kl. 06-07;1.49019;1.49019;1.49019;0.84799;1.49019
2023-12-12 Kl. 07-08;1.72199;1.72199;1.72199;1.23545;1.72199
2023-12-12 Kl. 08-09;2.00438;2.00438;2.20514;1.49808;2.00438
2023-12-12 Kl. 09-10;1.88039;1.88039;2.15601;1.67633;1.88039
2023-12-12 Kl. 10-11;1.85436;1.85436;2.11615;1.69292;1.85436
2023-12-12 Kl. 11-12;1.75155;1.75155;2.12204;1.69763;1.75155
2023-12-12 Kl. 12-13;1.77509;1.77509;2.15351;1.64233;1.77509
2023-12-12 Kl. 13-14;1.81524;1.81524;2.14499;1.69445;1.81524
2023-12-12 Kl. 14-15;1.76655;1.76655;2.20338;1.76270;1.76655
2023-12-12 Kl. 15-16;1.71228;1.71228;2.42266;1.93813;1.71228
2023-12-12 Kl. 16-17;1.67743;1.67743;2.65961;1.74811;1.67743
2023-12-12 Kl. 17-18;1.58344;1.58344;1.82583;1.41195;1.58344
2023-12-12 Kl. 18-19;1.49960;1.49960;1.73714;1.23545;1.49960
2023-12-12 Kl. 19-20;1.34546;1.34546;1.56579;1.04837;1.34546
2023-12-12 Kl. 20-21;1.31326;1.31326;1.38856;0.94847;1.31326
2023-12-12 Kl. 21-22;1.30135;1.30135;1.30135;0.87882;1.30135
2023-12-12 Kl. 22-23;1.25634;1.25634;1.25634;0.84823;1.25634
2023-12-12 Kl. 23-00;1.16780;1.16780;1.16780;0.84752;1.16780
2023-12-13 Kl. 00-01;1.13673;1.13673;1.13673;0.90938;1.13673
2023-12-13 Kl. 01-02;1.10629;1.10629;1.10629;0.86551;1.10629
2023-12-13 Kl. 02-03;1.11011;1.11011;1.11011;0.85728;1.11011
2023-12-13 Kl. 03-04;1.07571;1.07571;1.07571;0.85728;1.07571
2023-12-13 Kl. 04-05;1.07336;1.07336;1.07336;0.85728;1.07336
2023-12-13 Kl. 05-06;1.10909;1.10909;1.10909;0.88609;1.10909
2023-12-13 Kl. 06-07;1.18611;1.18611;1.22154;0.97723;1.18611
2023-12-13 Kl. 07-08;1.45864;1.45864;1.57345;1.25876;1.45864
2023-12-13 Kl. 08-09;1.40984;1.40984;2.09631;1.23488;1.40984
2023-12-13 Kl. 09-10;1.47746;1.47746;2.09631;1.11717;1.47746
2023-12-13 Kl. 10-11;1.51833;1.51833;2.14394;1.71515;1.51833
2023-12-13 Kl. 11-12;1.51391;1.51391;2.14835;1.71868;1.51391
2023-12-13 Kl. 12-13;1.40984;1.40984;2.15364;1.72291;1.40984
2023-12-13 Kl. 13-14;1.55478;1.55478;1.59726;1.27781;1.55478
2023-12-13 Kl. 14-15;1.57198;1.57198;1.57198;1.25758;1.57198
2023-12-13 Kl. 15-16;1.60814;1.56154;1.60814;1.28651;1.56154
2023-12-13 Kl. 16-17;1.59726;1.53038;1.59726;1.27781;1.53038
2023-12-13 Kl. 17-18;1.67105;1.67105;1.67105;1.33684;1.67105
2023-12-13 Kl. 18-19;1.59681;1.59681;1.59681;1.27745;1.59681
2023-12-13 Kl. 19-20;1.50539;1.50539;1.50539;1.20431;1.50539
2023-12-13 Kl. 20-21;1.41969;1.41969;1.41969;1.13575;1.41969
2023-12-13 Kl. 21-22;1.33590;1.33590;1.33590;1.04896;1.33590
2023-12-13 Kl. 22-23;1.35751;1.35751;1.35751;0.92807;1.35751
2023-12-13 Kl. 23-00;1.23844;1.23844;1.23844;0.84681;1.23844
2023-12-14 Kl. 00-01;1.14518;1.14518;1.14518;0.73798;1.14518
2023-12-14 Kl. 01-02;1.12978;1.12978;1.12978;0.73798;1.12978
2023-12-14 Kl. 02-03;1.13925;1.13925;1.13925;0.73786;1.13925
2023-12-14 Kl. 03-04;1.13718;1.13718;1.13718;0.68823;1.13718
2023-12-14 Kl. 04-05;1.14680;1.14680;1.10934;0.68823;1.14680
2023-12-14 Kl. 05-06;1.20618;1.20618;1.11334;0.68823;1.20618
2023-12-14 Kl. 06-07;1.38800;1.38800;1.12978;0.73786;1.38800
2023-12-14 Kl. 07-08;1.72056;1.72056;1.19123;0.73798;1.72056
2023-12-14 Kl. 08-09;1.87856;1.87856;1.87856;1.50285;1.87856
2023-12-14 Kl. 09-10;1.79668;1.79668;1.79668;1.43734;1.79668
2023-12-14 Kl. 10-11;1.81370;1.81370;1.81370;1.45096;1.81370
2023-12-14 Kl. 11-12;1.82525;1.82525;1.77684;1.42147;1.82525
2023-12-14 Kl. 12-13;1.71539;1.71539;1.71539;1.37231;1.71539
2023-12-14 Kl. 13-14;1.77565;1.77565;1.58079;1.26463;1.77565
2023-12-14 Kl. 14-15;1.78098;1.78098;1.55473;1.24378;1.78098
2023-12-14 Kl. 15-16;1.87589;1.87589;1.37424;1.09939;1.87589
2023-12-14 Kl. 16-17;1.84495;1.84495;1.28865;1.03092;1.84495
2023-12-14 Kl. 17-18;1.83548;1.83548;1.07084;0.85667;1.83548
2023-12-14 Kl. 18-19;1.81385;1.81385;1.03664;0.82931;1.81385
2023-12-14 Kl. 19-20;1.63958;1.63958;1.03205;0.82564;1.63958
2023-12-14 Kl. 20-21;1.47521;1.47521;0.99918;0.79934;1.47521
2023-12-14 Kl. 21-22;1.38949;1.38949;0.97963;0.78370;1.38949
2023-12-14 Kl. 22-23;1.35809;1.35809;0.95549;0.76439;1.35809
2023-12-14 Kl. 23-00;1.23031;1.23031;0.93714;0.74971;1.23031
2023-12-15 Kl. 00-01;1.20343;1.20343;0.81425;0.50075;1.20343
2023-12-15 Kl. 01-02;1.15859;1.15859;0.80575;0.49867;1.15859
2023-12-15 Kl. 02-03;1.11921;1.11921;0.78614;0.47376;1.11921
2023-12-15 Kl. 03-04;1.07654;1.07654;0.74014;0.46453;1.07654
2023-12-15 Kl. 04-05;1.06240;1.06240;0.72096;0.48795;1.06240
2023-12-15 Kl. 05-06;1.12484;1.12484;0.79768;0.50075;1.12484
2023-12-15 Kl. 06-07;1.33954;1.33954;0.79565;0.54597;1.33954
2023-12-15 Kl. 07-08;1.49239;1.49239;0.84194;0.67355;1.49239
2023-12-15 Kl. 08-09;1.70118;1.70118;0.85478;0.67482;1.70118
2023-12-15 Kl. 09-10;1.64423;1.64423;0.86198;0.68958;1.64423
2023-12-15 Kl. 10-11;1.53968;1.53968;0.84353;0.67482;1.53968
2023-12-15 Kl. 11-12;1.43558;1.43558;0.84338;0.67470;1.43558
2023-12-15 Kl. 12-13;1.31518;1.31518;0.80401;0.64321;1.31518
2023-12-15 Kl. 13-14;1.23370;1.23370;0.81368;0.65094;1.23370
2023-12-15 Kl. 14-15;1.21424;1.21424;0.82348;0.65878;1.21424
2023-12-15 Kl. 15-16;1.22794;1.22794;0.81858;0.65486;1.22794
2023-12-15 Kl. 16-17;1.34084;1.34084;0.86083;0.67470;1.34084
2023-12-15 Kl. 17-18;1.29730;1.29730;0.84338;0.67470;1.29730
2023-12-15 Kl. 18-19;1.22434;1.22434;0.83545;0.66836;1.22434
2023-12-15 Kl. 19-20;1.14776;1.14776;0.83978;0.67182;1.14776
2023-12-15 Kl. 20-21;1.11043;1.11043;0.84915;0.67482;1.11043
2023-12-15 Kl. 21-22;1.09154;1.09154;0.84699;0.67470;1.09154
2023-12-15 Kl. 22-23;1.04179;1.04179;0.87669;0.67470;1.04179
2023-12-15 Kl. 23-00;1.00170;1.00170;0.78296;0.54977;1.00170
2023-12-16 Kl. 00-01;0.92363;0.92363;0.62525;0.50020;0.92363
2023-12-16 Kl. 01-02;0.88595;0.88595;0.55249;0.44199;0.88595
2023-12-16 Kl. 02-03;0.83926;0.83926;0.49375;0.39500;0.83926
2023-12-16 Kl. 03-04;0.80503;0.80503;0.38375;0.30700;0.80503
2023-12-16 Kl. 04-05;0.75088;0.75088;0.31356;0.25085;0.75088
2023-12-16 Kl. 05-06;0.77680;0.77680;0.24853;0.19882;0.77680
2023-12-16 Kl. 06-07;0.81749;0.81749;0.23520;0.18816;0.81749
2023-12-16 Kl. 07-08;0.85559;0.85559;0.23693;0.18954;0.85559
2023-12-16 Kl. 08-09;0.89083;0.89083;0.23879;0.19103;0.89083
2023-12-16 Kl. 09-10;0.89326;0.89326;0.23134;0.18507;0.89326
2023-12-16 Kl. 10-11;0.91331;0.91331;0.22331;0.17865;0.91331
2023-12-16 Kl. 11-12;0.89125;0.89125;0.19839;0.15871;0.89125
2023-12-16 Kl. 12-13;0.89298;0.89298;0.18894;0.15115;0.89298
2023-12-16 Kl. 13-14;0.88825;0.88825;0.17748;0.14198;0.88825
2023-12-16 Kl. 14-15;0.87049;0.87049;0.18278;0.14622;0.87049
2023-12-16 Kl. 15-16;0.88595;0.88595;0.19725;0.15780;0.88595
2023-12-16 Kl. 16-17;0.89140;0.89140;0.20298;0.16238;0.89140
2023-12-16 Kl. 17-18;0.90329;0.90329;0.19781;0.15825;0.90329
2023-12-16 Kl. 18-19;0.89469;0.89469;0.18206;0.14565;0.89469
2023-12-16 Kl. 19-20;0.88668;0.88668;0.16703;0.13362;0.88668
2023-12-16 Kl. 20-21;0.87908;0.87908;0.13421;0.10737;0.87908
2023-12-16 Kl. 21-22;0.87879;0.87879;0.12448;0.09958;0.87879
2023-12-16 Kl. 22-23;0.86633;0.86633;0.11030;0.08824;0.86633
2023-12-16 Kl. 23-00;0.78368;0.78368;0.09225;0.07380;0.78368
2023-12-17 Kl. 00-01;0.66658;0.66658;0.09018;0.07214;0.66658
2023-12-17 Kl. 01-02;0.62925;0.62925;0.08249;0.06599;0.62925
2023-12-17 Kl. 02-03;0.63153;0.63153;0.05913;0.04730;0.63153
2023-12-17 Kl. 03-04;0.42169;0.42169;0.04559;0.03647;0.42169
2023-12-17 Kl. 04-05;0.38693;0.38693;0.04274;0.03419;0.38693
2023-12-17 Kl. 05-06;0.43921;0.43921;0.03704;0.02963;0.54391
2023-12-17 Kl. 06-07;0.54349;0.54349;0.04131;0.03305;0.54363
2023-12-17 Kl. 07-08;0.62255;0.62255;0.04131;0.03305;0.62255
2023-12-17 Kl. 08-09;0.64564;0.64564;0.04274;0.03419;0.64564
2023-12-17 Kl. 09-10;0.71016;0.71016;0.08476;0.06781;0.71016
2023-12-17 Kl. 10-11;0.73510;0.73510;0.18605;0.14884;0.73510
2023-12-17 Kl. 11-12;0.69136;0.69136;0.21213;0.16970;0.69136
2023-12-17 Kl. 12-13;0.64221;0.64221;0.22010;0.17608;0.64221
2023-12-17 Kl. 13-14;0.58921;0.58921;0.38450;0.17734;0.58921
2023-12-17 Kl. 14-15;0.67684;0.67684;0.50973;0.17756;0.67684
2023-12-17 Kl. 15-16;0.78055;0.78055;0.71444;0.17791;0.78055
2023-12-17 Kl. 16-17;0.84266;0.84266;0.74535;0.17848;0.84266
2023-12-17 Kl. 17-18;0.84423;0.84423;0.75875;0.17939;0.84423
2023-12-17 Kl. 18-19;0.84195;0.84195;0.74635;0.17984;0.84195
2023-12-17 Kl. 19-20;0.84024;0.84024;0.73539;0.17973;0.84024
2023-12-17 Kl. 20-21;0.82543;0.82543;0.72085;0.18007;0.82543
2023-12-17 Kl. 21-22;0.81374;0.81374;0.53921;0.18053;0.81374
2023-12-17 Kl. 22-23;0.81574;0.81574;0.49990;0.18030;0.81574
2023-12-17 Kl. 23-00;0.71203;0.71203;0.41998;0.17950;0.71203
2023-12-18 Kl. 00-01;0.75361;0.75361;0.36869;0.17642;0.75361
2023-12-18 Kl. 01-02;0.75063;0.75063;0.21854;0.17483;0.75063
2023-12-18 Kl. 02-03;0.73083;0.73083;0.20600;0.16480;0.73083
2023-12-18 Kl. 03-04;0.72085;0.72085;0.18563;0.14850;0.72085
2023-12-18 Kl. 04-05;0.77143;0.77143;0.17680;0.14144;0.77143
2023-12-18 Kl. 05-06;0.86218;0.86218;0.14346;0.11477;0.86218
2023-12-18 Kl. 06-07;0.91560;0.91560;0.22353;0.17882;0.91560
2023-12-18 Kl. 07-08;0.97643;0.97643;0.30216;0.24173;0.97643
2023-12-18 Kl. 08-09;0.99595;0.99595;0.35601;0.28481;0.99595
2023-12-18 Kl. 09-10;0.98796;0.98796;0.33236;0.26589;0.98796
2023-12-18 Kl. 10-11;1.01860;1.01860;0.30573;0.24458;1.01860
2023-12-18 Kl. 11-12;0.98540;0.98540;0.28464;0.22771;0.98540
2023-12-18 Kl. 12-13;0.99509;0.99509;0.24774;0.19819;0.99509
2023-12-18 Kl. 13-14;1.01675;1.01675;0.24275;0.19420;1.01675
2023-12-18 Kl. 14-15;0.98626;0.98626;0.24246;0.19397;0.98626
2023-12-18 Kl. 15-16;0.98184;0.98184;0.25928;0.20742;0.98184
2023-12-18 Kl. 16-17;0.97415;0.97415;0.28735;0.22988;0.97415
2023-12-18 Kl. 17-18;0.96816;0.96816;0.33250;0.26600;0.96816
2023-12-18 Kl. 18-19;0.90220;0.90220;0.31996;0.25597;0.90220
2023-12-18 Kl. 19-20;0.88184;0.88184;0.27366;0.21893;0.88184
2023-12-18 Kl. 20-21;0.85093;0.85093;0.24504;0.19603;0.85093
2023-12-18 Kl. 21-22;0.84821;0.84821;0.21669;0.17335;0.84821
2023-12-18 Kl. 22-23;0.82926;0.82926;0.18605;0.14884;0.82926
2023-12-18 Kl. 23-00;0.76089;0.76089;0.14360;0.11488;0.76089
2023-12-19 Kl. 00-01;0.71773;0.71773;0.18578;0.14862;0.71773
2023-12-19 Kl. 01-02;0.68096;0.68096;0.19061;0.15249;0.68096
2023-12-19 Kl. 02-03;0.68806;0.68806;0.18691;0.14953;0.68806
2023-12-19 Kl. 03-04;0.73901;0.73901;0.18564;0.14851;0.73901
2023-12-19 Kl. 04-05;0.77293;0.77293;0.18933;0.15146;0.77293
2023-12-19 Kl. 05-06;0.82715;0.82715;0.18876;0.15101;0.82715
2023-12-19 Kl. 06-07;0.88803;0.88803;0.20040;0.16032;0.88803
2023-12-19 Kl. 07-08;0.95048;0.95048;0.33580;0.26864;0.95048
2023-12-19 Kl. 08-09;1.00768;1.00768;0.43913;0.35130;1.00768
2023-12-19 Kl. 09-10;1.03124;1.03124;0.44806;0.35845;1.03124
2023-12-19 Kl. 10-11;1.06118;1.06118;0.46736;0.37389;1.06118
2023-12-19 Kl. 11-12;1.08858;1.08858;0.44011;0.35209;1.08858
2023-12-19 Kl. 12-13;1.05096;1.05096;0.37994;0.30395;1.05096
2023-12-19 Kl. 13-14;1.02769;1.02769;0.33395;0.26716;1.02769
2023-12-19 Kl. 14-15;1.02755;1.02755;0.33750;0.27000;1.02755
2023-12-19 Kl. 15-16;1.03066;1.03066;0.33140;0.26512;1.03066
2023-12-19 Kl. 16-17;1.06118;1.06118;0.29323;0.23458;1.06118
2023-12-19 Kl. 17-18;1.06104;1.06104;0.28584;0.22867;1.06104
2023-12-19 Kl. 18-19;1.00781;1.00781;0.32841;0.23458;1.00781
2023-12-19 Kl. 19-20;0.95573;0.95573;0.43855;0.19858;0.95573
2023-12-19 Kl. 20-21;0.92778;0.92778;0.50966;0.18462;0.92778
2023-12-19 Kl. 21-22;0.92309;0.92309;0.57891;0.18484;0.92309
2023-12-19 Kl. 22-23;0.89088;0.89088;0.63214;0.18496;0.89088
2023-12-19 Kl. 23-00;0.80714;0.80714;0.64009;0.18337;0.80714
2023-12-20 Kl. 00-01;0.78173;0.78173;0.62891;0.18367;0.78173
2023-12-20 Kl. 01-02;0.71505;0.71505;0.62919;0.18526;0.71505
2023-12-20 Kl. 02-03;0.67739;0.67739;0.62961;0.18446;0.67739
2023-12-20 Kl. 03-04;0.58584;0.58584;0.62891;0.18390;0.64498
2023-12-20 Kl. 04-05;0.46130;0.46130;0.63403;0.18458;0.63786
2023-12-20 Kl. 05-06;0.61825;0.61825;0.66459;0.19413;0.69828
2023-12-20 Kl. 06-07;0.75728;0.75728;0.66061;0.30809;0.75728
2023-12-20 Kl. 07-08;0.83404;0.83404;0.67255;0.43353;0.83404
2023-12-20 Kl. 08-09;0.91948;0.91948;0.68790;0.51438;0.91948
2023-12-20 Kl. 09-10;0.93781;0.93781;0.71335;0.57068;0.93781
2023-12-20 Kl. 10-11;0.94251;0.94251;0.75088;0.60070;0.94251
2023-12-20 Kl. 11-12;0.91294;0.91294;0.78983;0.63186;0.91294
2023-12-20 Kl. 12-13;0.90768;0.90768;0.82366;0.65893;0.90768
2023-12-20 Kl. 13-14;0.88891;0.88891;0.84613;0.67690;0.88891
2023-12-20 Kl. 14-15;0.94961;0.94961;0.85266;0.68213;0.94961
2023-12-20 Kl. 15-16;0.97109;0.97109;0.87185;0.69748;0.97109
2023-12-20 Kl. 16-17;1.01245;1.01245;1.01245;0.80996;1.01245
2023-12-20 Kl. 17-18;1.10528;1.10528;1.10528;0.88422;1.10528
2023-12-20 Kl. 18-19;1.06548;1.06548;1.06548;0.61970;1.06548
2023-12-20 Kl. 19-20;0.97421;0.97421;0.97421;0.61970;0.97421
2023-12-20 Kl. 20-21;0.97194;0.97194;0.97179;0.61981;0.97194
2023-12-20 Kl. 21-22;0.93313;0.93313;0.90513;0.60207;0.93313
2023-12-20 Kl. 22-23;0.87314;0.87314;0.81443;0.52371;0.87314
2023-12-20 Kl. 23-00;0.76936;0.76936;0.69488;0.44262;0.76936
2023-12-21 Kl. 00-01;0.70356;0.70356;0.62606;0.44978;0.70356
2023-12-21 Kl. 01-02;0.59534;0.59534;0.59534;0.43828;0.62719
2023-12-21 Kl. 02-03;0.52644;0.52644;0.52644;0.42115;0.62479
2023-12-21 Kl. 03-04;0.46993;0.44739;0.46993;0.37594;0.62436
2023-12-21 Kl. 04-05;0.45696;0.28140;0.45696;0.36557;0.62338
2023-12-21 Kl. 05-06;0.46711;0.46711;0.46711;0.37369;0.63268
2023-12-21 Kl. 06-07;0.52305;0.52305;0.52305;0.41844;0.66819
2023-12-21 Kl. 07-08;0.70328;0.70328;0.65143;0.51595;0.70328
2023-12-21 Kl. 08-09;0.74879;0.74879;0.66425;0.53140;0.74879
2023-12-21 Kl. 09-10;0.78839;0.78839;0.53756;0.43005;0.78839
2023-12-21 Kl. 10-11;0.79811;0.79811;0.49501;0.39601;0.79811
2023-12-21 Kl. 11-12;0.79966;0.79966;0.49065;0.39252;0.79966
2023-12-21 Kl. 12-13;0.80290;0.80290;0.47246;0.37797;0.80290
2023-12-21 Kl. 13-14;0.80093;0.80093;0.47698;0.38158;0.80093
2023-12-21 Kl. 14-15;0.80403;0.80403;0.48430;0.38744;0.80403
2023-12-21 Kl. 15-16;0.80431;0.80431;0.49304;0.39443;0.80431
2023-12-21 Kl. 16-17;0.80656;0.80656;0.49304;0.39376;0.80656
2023-12-21 Kl. 17-18;0.80135;0.80135;0.64141;0.40514;0.80135
2023-12-21 Kl. 18-19;0.79966;0.79966;0.64621;0.43377;0.79966
2023-12-21 Kl. 19-20;0.79628;0.79628;0.66946;0.47954;0.79628
2023-12-21 Kl. 20-21;0.78106;0.78106;0.70595;0.46184;0.78106
2023-12-21 Kl. 21-22;0.73301;0.73301;0.72540;0.37369;0.73301
2023-12-21 Kl. 22-23;0.67721;0.67721;0.67721;0.32432;0.67721
2023-12-21 Kl. 23-00;0.25660;0.25660;0.68101;0.20528;0.68101
2023-12-22 Kl. 00-01;0.21663;0.21663;0.70994;0.20156;0.70994
2023-12-22 Kl. 01-02;0.14979;0.14979;0.70853;0.20156;0.70853
2023-12-22 Kl. 02-03;0.06953;0.06953;0.69481;0.20156;0.70866
2023-12-22 Kl. 03-04;0.05709;0.05709;0.68421;0.20167;0.70810
2023-12-22 Kl. 04-05;0.08055;0.08055;0.69029;0.20213;0.70824
2023-12-22 Kl. 05-06;0.19486;0.19486;0.71516;0.20032;0.71516
2023-12-22 Kl. 06-07;0.57583;0.57583;0.72886;0.26023;0.72886
2023-12-22 Kl. 07-08;0.73099;0.73099;0.74455;0.37215;0.73099
2023-12-22 Kl. 08-09;0.79288;0.79288;0.79288;0.44913;0.79288
2023-12-22 Kl. 09-10;0.81436;0.81436;0.80645;0.40290;0.81436
2023-12-22 Kl. 10-11;0.83471;0.83471;0.79713;0.35090;0.83471
2023-12-22 Kl. 11-12;0.83118;0.83118;0.78695;0.33586;0.83118
2023-12-22 Kl. 12-13;0.81436;0.81436;0.78496;0.30963;0.81436
2023-12-22 Kl. 13-14;0.81168;0.81168;0.77663;0.29403;0.81168
2023-12-22 Kl. 14-15;0.81351;0.81351;0.77678;0.33428;0.81351
2023-12-22 Kl. 15-16;0.82071;0.82071;0.77889;0.39024;0.82071
2023-12-22 Kl. 16-17;0.82510;0.82510;0.78384;0.46790;0.82510
2023-12-22 Kl. 17-18;0.84093;0.84093;0.78709;0.47140;0.84093
2023-12-22 Kl. 18-19;0.83485;0.83485;0.78624;0.44450;0.83485
2023-12-22 Kl. 19-20;0.81930;0.81930;0.78299;0.40889;0.81930
2023-12-22 Kl. 20-21;0.79585;0.79585;0.78115;0.27877;0.79585
2023-12-22 Kl. 21-22;0.74328;0.74328;0.74328;0.28171;0.74328
2023-12-22 Kl. 22-23;0.71700;0.71700;0.71700;0.25515;0.71700
2023-12-22 Kl. 23-00;0.57089;0.57089;0.70810;0.21513;0.70810
2023-12-23 Kl. 00-01;0.27723;0.27723;0.64130;0.22166;0.73958
2023-12-23 Kl. 01-02;0.06289;0.06289;0.63214;0.22065;0.72661
2023-12-23 Kl. 02-03;0.00494;0.00494;0.62720;0.21986;0.72251
2023-12-23 Kl. 03-04;0.01875;0.01875;0.62029;0.21907;0.72026
2023-12-23 Kl. 04-05;0.07953;0.07953;0.62015;0.21952;0.71843
2023-12-23 Kl. 05-06;0.11013;0.11013;0.64059;0.21974;0.73605
2023-12-23 Kl. 06-07;0.19149;0.19149;0.67049;0.22110;0.73591
2023-12-23 Kl. 07-08;0.35886;0.35886;0.67655;0.22606;0.73676
2023-12-23 Kl. 08-09;0.53751;0.53751;0.72816;0.25336;0.73239
2023-12-23 Kl. 09-10;0.61663;0.61663;0.75044;0.47469;0.75044
2023-12-23 Kl. 10-11;0.76016;0.76016;0.76426;0.47401;0.76426
2023-12-23 Kl. 11-12;0.76045;0.76045;0.76144;0.51778;0.76144
2023-12-23 Kl. 12-13;0.72689;0.72689;0.76144;0.53425;0.76144
2023-12-23 Kl. 13-14;0.72563;0.72563;0.76313;0.55557;0.76313
2023-12-23 Kl. 14-15;0.76101;0.76101;0.78288;0.58219;0.76101
2023-12-23 Kl. 15-16;0.78245;0.78245;0.80403;0.59358;0.78245
2023-12-23 Kl. 16-17;0.84858;0.84858;0.84858;0.58140;0.84858
2023-12-23 Kl. 17-18;0.93755;0.93755;0.91556;0.57508;0.93755
2023-12-23 Kl. 18-19;0.93261;0.93261;0.89891;0.61095;0.93261
2023-12-23 Kl. 19-20;0.87226;0.87226;0.87226;0.59471;0.87226
