Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2020-07-05 Kl. 01-02;0.01845;0.01845;0.01845;0.01476;0.01845
2020-07-05 Kl. 02-03;0.01169;0.01169;0.01169;0.00935;0.01169
2020-07-05 Kl. 03-04;0.00571;0.00571;0.00571;0.00457;0.00571
2020-07-05 Kl. 04-05;0.00451;0.00451;0.00451;0.00361;0.00451
2020-07-05 Kl. 05-06;0.00558;0.00558;0.00558;0.00446;0.00558
2020-07-05 Kl. 06-07;0.00876;0.00876;0.00876;0.00701;0.00876
2020-07-05 Kl. 07-08;0.01221;0.01221;0.01315;0.01052;0.01221
2020-07-05 Kl. 08-09;0.01301;0.01301;0.01753;0.01402;0.01301
2020-07-05 Kl. 09-10;0.01408;0.01408;0.01911;0.01529;0.01408
2020-07-05 Kl. 10-11;0.01514;0.01514;0.01939;0.01551;0.01514
2020-07-05 Kl. 11-12;0.01526;0.01526;0.01911;0.01529;0.01526
2020-07-05 Kl. 12-13;0.01514;0.01514;0.01793;0.01434;0.01514
2020-07-05 Kl. 13-14;0.01394;0.01394;0.01394;0.01115;0.01394
2020-07-05 Kl. 14-15;0.01235;0.01235;0.01235;0.00988;0.01235
2020-07-05 Kl. 15-16;0.01009;0.01009;0.01009;0.00807;0.01009
2020-07-05 Kl. 16-17;0.00824;0.00824;0.00824;0.00659;0.00824
2020-07-05 Kl. 17-18;0.01141;0.01141;0.01141;0.00913;0.01141
2020-07-05 Kl. 18-19;0.01434;0.01434;0.01434;0.01147;0.01434
2020-07-05 Kl. 19-20;0.01739;0.01739;0.01739;0.01391;0.01739
2020-07-05 Kl. 20-21;0.01833;0.01833;0.01833;0.01466;0.01833
2020-07-05 Kl. 21-22;0.01806;0.01806;0.01806;0.01445;0.01806
2020-07-05 Kl. 22-23;0.01779;0.01779;0.01779;0.01423;0.01779
2020-07-05 Kl. 23-00;0.01606;0.01606;0.01606;0.01285;0.01606
2020-07-06 Kl. 00-01;0.00173;0.00173;0.00173;0.00138;0.00173
2020-07-06 Kl. 01-02;0.00066;0.00066;0.00066;0.00053;0.00066
2020-07-06 Kl. 02-03;0.00000;0.00000;0.00000;0.00000;0.00000
2020-07-06 Kl. 03-04;0.00014;0.00014;0.00014;0.00011;0.00014
2020-07-06 Kl. 04-05;-0.00120;-0.00120;0.01806;0.01445;-0.00120
2020-07-06 Kl. 05-06;0.00053;0.00053;0.01845;0.01476;0.00053
2020-07-06 Kl. 06-07;0.00916;0.00916;0.01885;0.01508;0.00916
2020-07-06 Kl. 07-08;0.01660;0.01660;0.01965;0.01572;0.01660
2020-07-06 Kl. 08-09;0.01739;0.01739;0.03266;0.02708;0.01739
2020-07-06 Kl. 09-10;0.01766;0.01766;0.03134;0.02507;0.01766
2020-07-06 Kl. 10-11;0.01779;0.01779;0.01979;0.01583;0.01779
2020-07-06 Kl. 11-12;0.01460;0.01460;0.01939;0.01551;0.01460
2020-07-06 Kl. 12-13;0.01660;0.01660;0.01925;0.01540;0.01660
2020-07-06 Kl. 13-14;0.01434;0.01434;0.01911;0.01529;0.01434
2020-07-06 Kl. 14-15;0.01566;0.01566;0.01911;0.01529;0.01566
2020-07-06 Kl. 15-16;0.01554;0.01554;0.01899;0.01519;0.01554
2020-07-06 Kl. 16-17;0.01540;0.01540;0.01885;0.01508;0.01540
2020-07-06 Kl. 17-18;0.01633;0.01633;0.01951;0.01561;0.01633
2020-07-06 Kl. 18-19;0.01753;0.01753;0.01979;0.02347;0.01753
2020-07-06 Kl. 19-20;0.01739;0.01739;0.01979;0.02400;0.01739
2020-07-06 Kl. 20-21;0.01726;0.01726;0.01979;0.02411;0.01726
2020-07-06 Kl. 21-22;0.01713;0.01713;0.01991;0.02400;0.01713
2020-07-06 Kl. 22-23;0.01686;0.01686;0.02005;0.01604;0.01686
2020-07-06 Kl. 23-00;0.01554;0.01554;0.01873;0.01498;0.01554
2020-07-07 Kl. 00-01;0.00571;0.00571;0.01888;0.01510;0.00571
2020-07-07 Kl. 01-02;0.00120;0.00120;0.01888;0.01510;0.00120
2020-07-07 Kl. 02-03;0.00106;0.00106;0.01874;0.01499;0.00106
2020-07-07 Kl. 03-04;0.00093;0.00093;0.01874;0.01499;0.00093
2020-07-07 Kl. 04-05;0.00106;0.00106;0.01888;0.01510;0.00106
2020-07-07 Kl. 05-06;0.01236;0.01236;0.01900;0.01520;0.01236
2020-07-07 Kl. 06-07;0.01781;0.01781;0.02910;0.02328;0.01781
2020-07-07 Kl. 07-08;0.01728;0.01728;0.02924;0.02924;0.01728
2020-07-07 Kl. 08-09;0.01821;0.01821;0.03269;0.02966;0.01821
2020-07-07 Kl. 09-10;0.01888;0.01888;0.03309;0.03083;0.01888
2020-07-07 Kl. 10-11;0.01888;0.01888;0.03349;0.03094;0.01888
2020-07-07 Kl. 11-12;0.01888;0.01888;0.03323;0.03105;0.01888
2020-07-07 Kl. 12-13;0.01860;0.01860;0.03256;0.03094;0.01860
2020-07-07 Kl. 13-14;0.01808;0.01808;0.03190;0.03094;0.01808
2020-07-07 Kl. 14-15;0.01794;0.01794;0.03004;0.03126;0.01794
2020-07-07 Kl. 15-16;0.01768;0.01768;0.02910;0.03126;0.01768
2020-07-07 Kl. 16-17;0.01768;0.01768;0.02871;0.03105;0.01768
2020-07-07 Kl. 17-18;0.01701;0.01701;0.02844;0.02977;0.01701
2020-07-07 Kl. 18-19;0.01675;0.01675;0.02844;0.02934;0.01675
2020-07-07 Kl. 19-20;0.01648;0.01648;0.02871;0.03062;0.01648
2020-07-07 Kl. 20-21;0.01648;0.01648;0.02910;0.03083;0.01648
2020-07-07 Kl. 21-22;0.01621;0.01621;0.02898;0.03115;0.01621
2020-07-07 Kl. 22-23;0.01555;0.01555;0.02844;0.03062;0.01555
2020-07-07 Kl. 23-00;0.01555;0.01555;0.02711;0.02988;0.01555
2020-07-08 Kl. 00-01;0.01653;0.01653;0.02159;0.02975;0.01653
2020-07-08 Kl. 01-02;0.01613;0.01613;0.02039;0.02932;0.01613
2020-07-08 Kl. 02-03;0.01546;0.01546;0.01999;0.02911;0.01546
2020-07-08 Kl. 03-04;0.01506;0.01506;0.01986;0.02900;0.01506
2020-07-08 Kl. 04-05;0.01493;0.01493;0.01986;0.02890;0.01493
2020-07-08 Kl. 05-06;0.01560;0.01560;0.01986;0.02911;0.01560
2020-07-08 Kl. 06-07;0.01773;0.01773;0.02586;0.03135;0.01773
2020-07-08 Kl. 07-08;0.01906;0.01906;0.03093;0.03071;0.01906
2020-07-08 Kl. 08-09;0.01919;0.01919;0.03185;0.03604;0.01919
2020-07-08 Kl. 09-10;0.01933;0.01933;0.03719;0.02975;0.01933
2020-07-08 Kl. 10-11;0.01933;0.01933;0.03759;0.03007;0.01933
2020-07-08 Kl. 11-12;0.01919;0.01919;0.03839;0.03945;0.01919
2020-07-08 Kl. 12-13;0.01906;0.01906;0.03425;0.03807;0.01906
2020-07-08 Kl. 13-14;0.01893;0.01893;0.03159;0.03860;0.01893
2020-07-08 Kl. 14-15;0.01879;0.01879;0.03093;0.03924;0.01879
2020-07-08 Kl. 15-16;0.01826;0.01826;0.02919;0.03903;0.01826
2020-07-08 Kl. 16-17;0.01786;0.01786;0.02759;0.03625;0.01786
2020-07-08 Kl. 17-18;0.01839;0.01839;0.02506;0.03540;0.01839
2020-07-08 Kl. 18-19;0.01813;0.01813;0.02173;0.03433;0.01813
2020-07-08 Kl. 19-20;0.01813;0.01813;0.02079;0.03423;0.01813
2020-07-08 Kl. 20-21;0.01799;0.01799;0.02013;0.03359;0.01799
2020-07-08 Kl. 21-22;0.01786;0.01786;0.01986;0.03295;0.01786
2020-07-08 Kl. 22-23;0.01906;0.01906;0.01973;0.03081;0.01906
2020-07-08 Kl. 23-00;0.01906;0.01906;0.01946;0.02975;0.01906
2020-07-09 Kl. 00-01;0.02033;0.02033;0.01965;0.03209;0.02033
2020-07-09 Kl. 01-02;0.02005;0.02005;0.01951;0.03176;0.02005
2020-07-09 Kl. 02-03;0.01993;0.01993;0.01939;0.03155;0.01993
2020-07-09 Kl. 03-04;0.01993;0.01993;0.01939;0.03144;0.01993
2020-07-09 Kl. 04-05;0.01993;0.01993;0.01925;0.03144;0.01993
2020-07-09 Kl. 05-06;0.02005;0.02005;0.01939;0.03123;0.02005
2020-07-09 Kl. 06-07;0.02073;0.02073;0.01965;0.03176;0.02073
2020-07-09 Kl. 07-08;0.02126;0.02126;0.01993;0.03668;0.02126
2020-07-09 Kl. 08-09;0.02246;0.02246;0.02219;0.04406;0.02246
2020-07-09 Kl. 09-10;0.02246;0.02246;0.02554;0.04374;0.02246
2020-07-09 Kl. 10-11;0.02246;0.02246;0.03303;0.03872;0.02246
2020-07-09 Kl. 11-12;0.02219;0.02219;0.03355;0.03668;0.02219
2020-07-09 Kl. 12-13;0.02219;0.02219;0.03355;0.03198;0.02219
2020-07-09 Kl. 13-14;0.02219;0.02219;0.03343;0.03283;0.02219
2020-07-09 Kl. 14-15;0.02139;0.02139;0.03343;0.03251;0.02139
2020-07-09 Kl. 15-16;0.02126;0.02126;0.03315;0.03198;0.02126
2020-07-09 Kl. 16-17;0.02113;0.02113;0.03369;0.03059;0.02113
2020-07-09 Kl. 17-18;0.02099;0.02099;0.03383;0.03027;0.02099
2020-07-09 Kl. 18-19;0.02085;0.02085;0.03396;0.03037;0.02085
2020-07-09 Kl. 19-20;0.02085;0.02085;0.03663;0.03091;0.02085
2020-07-09 Kl. 20-21;0.02073;0.02073;0.03704;0.03102;0.02073
2020-07-09 Kl. 21-22;0.02059;0.02059;0.03676;0.03059;0.02059
2020-07-09 Kl. 22-23;0.02059;0.02059;0.03610;0.02973;0.02059
2020-07-09 Kl. 23-00;0.02033;0.02033;0.03423;0.02738;0.02033
2020-07-10 Kl. 00-01;0.02071;0.02071;0.03265;0.03313;0.02071
2020-07-10 Kl. 01-02;0.02058;0.02058;0.03186;0.03271;0.02058
2020-07-10 Kl. 02-03;0.02044;0.02044;0.03146;0.03228;0.02044
2020-07-10 Kl. 03-04;0.02044;0.02044;0.03133;0.03207;0.02044
2020-07-10 Kl. 04-05;0.02044;0.02044;0.03133;0.03207;0.02044
2020-07-10 Kl. 05-06;0.02058;0.02058;0.03173;0.03228;0.02058
2020-07-10 Kl. 06-07;0.02058;0.02058;0.03305;0.03292;0.02058
2020-07-10 Kl. 07-08;0.02098;0.02098;0.03478;0.03419;0.02098
2020-07-10 Kl. 08-09;0.02124;0.02124;0.03730;0.03515;0.02124
2020-07-10 Kl. 09-10;0.02150;0.02150;0.03810;0.03568;0.02150
2020-07-10 Kl. 10-11;0.02150;0.02150;0.03810;0.03579;0.02150
2020-07-10 Kl. 11-12;0.02150;0.02150;0.03836;0.03557;0.02150
2020-07-10 Kl. 12-13;0.02150;0.02150;0.03836;0.03536;0.02150
2020-07-10 Kl. 13-14;0.02124;0.02124;0.03836;0.03536;0.02124
2020-07-10 Kl. 14-15;0.02110;0.02110;0.03876;0.03526;0.02110
2020-07-10 Kl. 15-16;0.02110;0.02110;0.03903;0.03494;0.02110
2020-07-10 Kl. 16-17;0.02098;0.02098;0.03876;0.03472;0.02098
2020-07-10 Kl. 17-18;0.02098;0.02098;0.03850;0.03472;0.02098
2020-07-10 Kl. 18-19;0.02084;0.02084;0.03876;0.03472;0.02084
2020-07-10 Kl. 19-20;0.02071;0.02071;0.03876;0.03483;0.02071
2020-07-10 Kl. 20-21;0.02058;0.02058;0.03823;0.03472;0.02058
2020-07-10 Kl. 21-22;0.02044;0.02044;0.03756;0.03451;0.02044
2020-07-10 Kl. 22-23;0.02044;0.02044;0.03744;0.03398;0.02044
2020-07-10 Kl. 23-00;0.02031;0.02031;0.03531;0.03356;0.02031
2020-07-11 Kl. 00-01;0.02101;0.02101;0.03506;0.03404;0.02101
2020-07-11 Kl. 01-02;0.02088;0.02088;0.03279;0.03351;0.02088
2020-07-11 Kl. 02-03;0.02074;0.02074;0.02836;0.03308;0.02074
2020-07-11 Kl. 03-04;0.02074;0.02074;0.02583;0.03201;0.02074
2020-07-11 Kl. 04-05;0.02061;0.02061;0.02369;0.02698;0.02061
2020-07-11 Kl. 05-06;0.02061;0.02061;0.02289;0.03094;0.02061
2020-07-11 Kl. 06-07;0.02074;0.02074;0.02289;0.03233;0.02074
2020-07-11 Kl. 07-08;0.02074;0.02074;0.02261;0.03201;0.02074
2020-07-11 Kl. 08-09;0.02074;0.02074;0.02341;0.03351;0.02074
2020-07-11 Kl. 09-10;0.02088;0.02088;0.02556;0.03501;0.02088
2020-07-11 Kl. 10-11;0.02101;0.02101;0.02556;0.03683;0.02101
2020-07-11 Kl. 11-12;0.02101;0.02101;0.02463;0.03725;0.02101
2020-07-11 Kl. 12-13;0.02088;0.02088;0.02329;0.03715;0.02088
2020-07-11 Kl. 13-14;0.02088;0.02088;0.02235;0.03683;0.02088
2020-07-11 Kl. 14-15;0.02074;0.02074;0.02235;0.03629;0.02074
2020-07-11 Kl. 15-16;0.02061;0.02061;0.02208;0.03533;0.02061
2020-07-11 Kl. 16-17;0.02061;0.02061;0.02221;0.03436;0.02061
2020-07-11 Kl. 17-18;0.02088;0.02088;0.02221;0.03501;0.02088
2020-07-11 Kl. 18-19;0.02088;0.02088;0.02235;0.03468;0.02088
2020-07-11 Kl. 19-20;0.02088;0.02088;0.02261;0.03468;0.02088
2020-07-11 Kl. 20-21;0.02088;0.02088;0.02248;0.03468;0.02088
2020-07-11 Kl. 21-22;0.02088;0.02088;0.02235;0.03447;0.02088
2020-07-11 Kl. 22-23;0.02088;0.02088;0.02208;0.03404;0.02088
2020-07-11 Kl. 23-00;0.02074;0.02074;0.02195;0.03372;0.02074
2020-07-12 Kl. 00-01;0.02104;0.02104;0.02158;0.03505;0.02104
2020-07-12 Kl. 01-02;0.02078;0.02078;0.02118;0.03431;0.02078
2020-07-12 Kl. 02-03;0.02078;0.02078;0.02078;0.03399;0.02078
2020-07-12 Kl. 03-04;0.02065;0.02065;0.02025;0.03367;0.02065
2020-07-12 Kl. 04-05;0.02065;0.02065;0.01998;0.03346;0.02065
2020-07-12 Kl. 05-06;0.02065;0.02065;0.01998;0.03346;0.02065
2020-07-12 Kl. 06-07;0.02065;0.02065;0.02025;0.03356;0.02065
2020-07-12 Kl. 07-08;0.02078;0.02078;0.02104;0.03378;0.02078
2020-07-12 Kl. 08-09;0.02091;0.02091;0.02078;0.03463;0.02091
2020-07-12 Kl. 09-10;0.02078;0.02078;0.02211;0.03548;0.02078
2020-07-12 Kl. 10-11;0.02091;0.02091;0.02398;0.03601;0.02091
2020-07-12 Kl. 11-12;0.02091;0.02091;0.03196;0.03623;0.02091
2020-07-12 Kl. 12-13;0.02091;0.02091;0.03663;0.03601;0.02091
2020-07-12 Kl. 13-14;0.02091;0.02091;0.03809;0.03612;0.02091
2020-07-12 Kl. 14-15;0.02091;0.02091;0.04103;0.03612;0.02091
2020-07-12 Kl. 15-16;0.02091;0.02091;0.04209;0.03612;0.02091
2020-07-12 Kl. 16-17;0.02104;0.02104;0.04249;0.03612;0.02104
2020-07-12 Kl. 17-18;0.02104;0.02104;0.04263;0.03601;0.02104
2020-07-12 Kl. 18-19;0.02104;0.02104;0.04275;0.03623;0.02104
2020-07-12 Kl. 19-20;0.02104;0.02104;0.04315;0.03633;0.02104
2020-07-12 Kl. 20-21;0.02118;0.02118;0.04315;0.03655;0.02118
2020-07-12 Kl. 21-22;0.02104;0.02104;0.04303;0.03655;0.02104
2020-07-12 Kl. 22-23;0.02104;0.02104;0.04315;0.03633;0.02104
2020-07-12 Kl. 23-00;0.02091;0.02091;0.04329;0.03569;0.02091
2020-07-13 Kl. 00-01;0.02104;0.02104;0.04555;0.03644;0.02104
2020-07-13 Kl. 01-02;0.02078;0.02078;0.04461;0.03569;0.02078
2020-07-13 Kl. 02-03;0.02078;0.02078;0.04409;0.03527;0.02078
2020-07-13 Kl. 03-04;0.02078;0.02078;0.04369;0.03495;0.02078
2020-07-13 Kl. 04-05;0.02078;0.02078;0.04409;0.03527;0.02078
2020-07-13 Kl. 05-06;0.02104;0.02104;0.04541;0.03633;0.02104
2020-07-13 Kl. 06-07;0.02131;0.02131;0.05008;0.04006;0.02131
2020-07-13 Kl. 07-08;0.02131;0.02131;0.04981;0.03985;0.02131
2020-07-13 Kl. 08-09;0.02131;0.02131;0.05035;0.04028;0.02131
2020-07-13 Kl. 09-10;0.02144;0.02144;0.05021;0.04017;0.02144
2020-07-13 Kl. 10-11;0.02144;0.02144;0.05048;0.04038;0.02144
2020-07-13 Kl. 11-12;0.02131;0.02131;0.05035;0.04028;0.02131
2020-07-13 Kl. 12-13;0.02131;0.02131;0.05008;0.04006;0.02131
2020-07-13 Kl. 13-14;0.02118;0.02118;0.04981;0.03985;0.02118
2020-07-13 Kl. 14-15;0.02118;0.02118;0.04968;0.03974;0.02118
2020-07-13 Kl. 15-16;0.02104;0.02104;0.04901;0.03921;0.02104
2020-07-13 Kl. 16-17;0.02104;0.02104;0.04755;0.03804;0.02104
2020-07-13 Kl. 17-18;0.02091;0.02091;0.04621;0.03697;0.02091
2020-07-13 Kl. 18-19;0.02091;0.02091;0.04635;0.03708;0.02091
2020-07-13 Kl. 19-20;0.02091;0.02091;0.04621;0.03697;0.02091
2020-07-13 Kl. 20-21;0.02078;0.02078;0.04529;0.03676;0.02078
2020-07-13 Kl. 21-22;0.02078;0.02078;0.04435;0.03676;0.02078
2020-07-13 Kl. 22-23;0.02078;0.02078;0.04595;0.03676;0.02078
2020-07-13 Kl. 23-00;0.02051;0.02051;0.04489;0.03623;0.02051
2020-07-14 Kl. 00-01;0.02055;0.02055;0.04044;0.03726;0.02055
2020-07-14 Kl. 01-02;0.02041;0.02041;0.03910;0.03704;0.02041
2020-07-14 Kl. 02-03;0.02041;0.02041;0.03790;0.03683;0.02041
2020-07-14 Kl. 03-04;0.02029;0.02029;0.03576;0.03672;0.02029
2020-07-14 Kl. 04-05;0.02029;0.02029;0.03389;0.03662;0.02029
2020-07-14 Kl. 05-06;0.02041;0.02041;0.03470;0.03683;0.02041
2020-07-14 Kl. 06-07;0.02069;0.02069;0.03870;0.03726;0.02069
2020-07-14 Kl. 07-08;0.02109;0.02109;0.04044;0.03790;0.02109
2020-07-14 Kl. 08-09;0.02109;0.02109;0.04256;0.03832;0.02109
2020-07-14 Kl. 09-10;0.02109;0.02109;0.04070;0.03886;0.02109
2020-07-14 Kl. 10-11;0.02109;0.02109;0.04216;0.03896;0.02109
2020-07-14 Kl. 11-12;0.02109;0.02109;0.04256;0.03864;0.02109
2020-07-14 Kl. 12-13;0.02109;0.02109;0.04270;0.03854;0.02109
2020-07-14 Kl. 13-14;0.02109;0.02109;0.04284;0.03843;0.02109
2020-07-14 Kl. 14-15;0.02109;0.02109;0.04444;0.03832;0.02109
2020-07-14 Kl. 15-16;0.02109;0.02109;0.04444;0.03800;0.02109
2020-07-14 Kl. 16-17;0.02109;0.02109;0.04336;0.03790;0.02109
2020-07-14 Kl. 17-18;0.02095;0.02095;0.04270;0.03768;0.02095
2020-07-14 Kl. 18-19;0.02095;0.02095;0.04110;0.03768;0.02095
2020-07-14 Kl. 19-20;0.02095;0.02095;0.04390;0.03768;0.02095
2020-07-14 Kl. 20-21;0.02095;0.02095;0.04336;0.03779;0.02095
2020-07-14 Kl. 21-22;0.02095;0.02095;0.04204;0.03768;0.02095
2020-07-14 Kl. 22-23;0.02081;0.02081;0.04256;0.03768;0.02081
2020-07-14 Kl. 23-00;0.02069;0.02069;0.03963;0.03736;0.02069
2020-07-15 Kl. 00-01;0.02065;0.02065;0.04049;0.03743;0.02065
2020-07-15 Kl. 01-02;0.02038;0.02038;0.03981;0.03700;0.02038
2020-07-15 Kl. 02-03;0.02038;0.02038;0.03955;0.03668;0.02038
2020-07-15 Kl. 03-04;0.02038;0.02038;0.03941;0.03529;0.02038
2020-07-15 Kl. 04-05;0.02025;0.02025;0.03781;0.03647;0.02025
2020-07-15 Kl. 05-06;0.02038;0.02038;0.03915;0.03668;0.02038
2020-07-15 Kl. 06-07;0.02078;0.02078;0.03969;0.03711;0.02078
2020-07-15 Kl. 07-08;0.02105;0.02105;0.04559;0.03786;0.02105
2020-07-15 Kl. 08-09;0.02131;0.02131;0.04599;0.03679;0.02131
2020-07-15 Kl. 09-10;0.02159;0.02159;0.04665;0.03732;0.02159
2020-07-15 Kl. 10-11;0.02159;0.02159;0.04733;0.03786;0.02159
2020-07-15 Kl. 11-12;0.02145;0.02145;0.04693;0.03754;0.02145
2020-07-15 Kl. 12-13;0.02145;0.02145;0.04693;0.03754;0.02145
2020-07-15 Kl. 13-14;0.02131;0.02131;0.04693;0.03754;0.02131
2020-07-15 Kl. 14-15;0.02131;0.02131;0.04679;0.03743;0.02131
2020-07-15 Kl. 15-16;0.02119;0.02119;0.04706;0.03765;0.02119
2020-07-15 Kl. 16-17;0.02119;0.02119;0.04773;0.03818;0.02119
2020-07-15 Kl. 17-18;0.02119;0.02119;0.04665;0.03732;0.02119
2020-07-15 Kl. 18-19;0.02119;0.02119;0.04665;0.03732;0.02119
2020-07-15 Kl. 19-20;0.02105;0.02105;0.04653;0.03722;0.02105
2020-07-15 Kl. 20-21;0.02105;0.02105;0.04653;0.03722;0.02105
2020-07-15 Kl. 21-22;0.02091;0.02091;0.04625;0.03700;0.02091
2020-07-15 Kl. 22-23;0.02091;0.02091;0.04613;0.03690;0.02091
2020-07-15 Kl. 23-00;0.02078;0.02078;0.04424;0.03625;0.02078
2020-07-16 Kl. 00-01;0.02026;0.02026;0.04906;0.03925;0.02026
2020-07-16 Kl. 01-02;0.02013;0.02013;0.04813;0.03850;0.02013
2020-07-16 Kl. 02-03;0.02000;0.02000;0.04759;0.03807;0.02000
2020-07-16 Kl. 03-04;0.02000;0.02000;0.04706;0.03765;0.02000
2020-07-16 Kl. 04-05;0.02000;0.02000;0.04653;0.03722;0.02000
2020-07-16 Kl. 05-06;0.02013;0.02013;0.04719;0.03775;0.02013
2020-07-16 Kl. 06-07;0.02040;0.02040;0.04799;0.03839;0.02040
2020-07-16 Kl. 07-08;0.02066;0.02066;0.04906;0.03925;0.02066
2020-07-16 Kl. 08-09;0.02120;0.02120;0.04973;0.03978;0.02120
2020-07-16 Kl. 09-10;0.02120;0.02120;0.05026;0.04021;0.02120
2020-07-16 Kl. 10-11;0.02133;0.02133;0.05053;0.04042;0.02133
2020-07-16 Kl. 11-12;0.02120;0.02120;0.05039;0.04031;0.02120
2020-07-16 Kl. 12-13;0.02120;0.02120;0.05013;0.04010;0.02120
2020-07-16 Kl. 13-14;0.02120;0.02120;0.04986;0.03989;0.02120
2020-07-16 Kl. 14-15;0.02120;0.02120;0.04999;0.03999;0.02120
2020-07-16 Kl. 15-16;0.02120;0.02120;0.04986;0.03989;0.02120
2020-07-16 Kl. 16-17;0.02106;0.02106;0.04999;0.03999;0.02106
2020-07-16 Kl. 17-18;0.02106;0.02106;0.04973;0.03978;0.02106
2020-07-16 Kl. 18-19;0.02093;0.02093;0.04986;0.03989;0.02093
2020-07-16 Kl. 19-20;0.02093;0.02093;0.04959;0.03967;0.02093
2020-07-16 Kl. 20-21;0.02066;0.02066;0.04973;0.03978;0.02066
2020-07-16 Kl. 21-22;0.02066;0.02066;0.04933;0.03946;0.02066
2020-07-16 Kl. 22-23;0.02053;0.02053;0.04879;0.03903;0.02053
2020-07-16 Kl. 23-00;0.02040;0.02040;0.04813;0.03850;0.02040
2020-07-17 Kl. 00-01;0.01993;0.01993;0.04715;0.03772;0.01993
2020-07-17 Kl. 01-02;0.01979;0.01979;0.04609;0.03687;0.01979
2020-07-17 Kl. 02-03;0.01966;0.01966;0.04503;0.03602;0.01966
2020-07-17 Kl. 03-04;0.01966;0.01966;0.04410;0.03528;0.01966
2020-07-17 Kl. 04-05;0.01953;0.01953;0.04343;0.03496;0.01953
2020-07-17 Kl. 05-06;0.01966;0.01966;0.04410;0.03528;0.01966
2020-07-17 Kl. 06-07;0.01993;0.01993;0.04649;0.03719;0.01993
2020-07-17 Kl. 07-08;0.02033;0.02033;0.04715;0.03772;0.02033
2020-07-17 Kl. 08-09;0.02059;0.02059;0.04848;0.03878;0.02059
2020-07-17 Kl. 09-10;0.02085;0.02085;0.04901;0.03921;0.02085
2020-07-17 Kl. 10-11;0.02085;0.02085;0.04914;0.03931;0.02085
2020-07-17 Kl. 11-12;0.02085;0.02085;0.05048;0.04038;0.02085
2020-07-17 Kl. 12-13;0.02085;0.02085;0.05008;0.04006;0.02085
2020-07-17 Kl. 13-14;0.02073;0.02073;0.04994;0.03995;0.02073
2020-07-17 Kl. 14-15;0.02059;0.02059;0.04941;0.03953;0.02059
2020-07-17 Kl. 15-16;0.02059;0.02059;0.04914;0.03931;0.02059
2020-07-17 Kl. 16-17;0.02059;0.02059;0.04861;0.03889;0.02059
2020-07-17 Kl. 17-18;0.02085;0.02085;0.04808;0.03846;0.02085
2020-07-17 Kl. 18-19;0.02073;0.02073;0.04821;0.03857;0.02073
2020-07-17 Kl. 19-20;0.02073;0.02073;0.04808;0.03846;0.02073
2020-07-17 Kl. 20-21;0.02059;0.02059;0.04649;0.03804;0.02059
2020-07-17 Kl. 21-22;0.02045;0.02045;0.04569;0.03740;0.02045
2020-07-17 Kl. 22-23;0.02033;0.02033;0.04635;0.03729;0.02033
2020-07-17 Kl. 23-00;0.02019;0.02019;0.04623;0.03698;0.02019
2020-07-18 Kl. 00-01;0.01935;0.01935;0.04400;0.03520;0.01935
2020-07-18 Kl. 01-02;0.01921;0.01921;0.04306;0.03445;0.01921
2020-07-18 Kl. 02-03;0.01909;0.01909;0.04240;0.03392;0.01909
2020-07-18 Kl. 03-04;0.01909;0.01909;0.04214;0.03371;0.01909
2020-07-18 Kl. 04-05;0.01895;0.01895;0.04201;0.03361;0.01895
2020-07-18 Kl. 05-06;0.01895;0.01895;0.04188;0.03350;0.01895
2020-07-18 Kl. 06-07;0.01895;0.01895;0.04214;0.03371;0.01895
2020-07-18 Kl. 07-08;0.01895;0.01895;0.04214;0.03371;0.01895
2020-07-18 Kl. 08-09;0.01921;0.01921;0.04346;0.03477;0.01921
2020-07-18 Kl. 09-10;0.01948;0.01948;0.04506;0.03605;0.01948
2020-07-18 Kl. 10-11;0.01975;0.01975;0.04691;0.03753;0.01975
2020-07-18 Kl. 11-12;0.01975;0.01975;0.04678;0.03742;0.01975
2020-07-18 Kl. 12-13;0.01975;0.01975;0.04585;0.03668;0.01975
2020-07-18 Kl. 13-14;0.01961;0.01961;0.04493;0.03594;0.01961
2020-07-18 Kl. 14-15;0.01961;0.01961;0.04493;0.03594;0.01961
2020-07-18 Kl. 15-16;0.01961;0.01961;0.04453;0.03562;0.01961
2020-07-18 Kl. 16-17;0.01961;0.01961;0.04493;0.03594;0.01961
2020-07-18 Kl. 17-18;0.01961;0.01961;0.04559;0.03647;0.01961
2020-07-18 Kl. 18-19;0.01975;0.01975;0.04466;0.03573;0.01975
2020-07-18 Kl. 19-20;0.01975;0.01975;0.04386;0.03509;0.01975
2020-07-18 Kl. 20-21;0.01961;0.01961;0.05685;0.04548;0.01961
2020-07-18 Kl. 21-22;0.01961;0.01961;0.05633;0.04506;0.01961
2020-07-18 Kl. 22-23;0.01961;0.01961;0.05579;0.04463;0.01961
2020-07-18 Kl. 23-00;0.01948;0.01948;0.05593;0.04474;0.01948
2020-07-19 Kl. 00-01;0.02004;0.02004;0.05348;0.04278;0.02004
2020-07-19 Kl. 01-02;0.02004;0.02004;0.04898;0.03918;0.02004
2020-07-19 Kl. 02-03;0.01990;0.01990;0.04791;0.03833;0.01990
2020-07-19 Kl. 03-04;0.01964;0.01964;0.04685;0.03748;0.01964
2020-07-19 Kl. 04-05;0.01951;0.01951;0.04513;0.03610;0.01951
