Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2022-04-14 Kl. 13-14;2.25549;2.25549;1.27911;0.17066;2.25549
2022-04-14 Kl. 14-15;2.23985;2.23985;1.01374;0.19625;2.23985
2022-04-14 Kl. 15-16;2.22086;2.22086;0.91191;0.21956;2.22086
2022-04-14 Kl. 16-17;2.24785;2.24785;0.92039;0.19988;2.24785
2022-04-14 Kl. 17-18;2.28891;2.28891;0.89998;0.20007;2.28891
2022-04-14 Kl. 18-19;2.30539;2.30539;0.94235;0.22548;2.30539
2022-04-14 Kl. 19-20;2.33488;2.33488;1.01040;0.24954;2.33488
2022-04-14 Kl. 20-21;2.35254;2.35254;0.91251;0.24935;2.35254
2022-04-14 Kl. 21-22;2.34860;2.34860;0.75733;0.24935;2.34860
2022-04-14 Kl. 22-23;2.37701;2.37701;0.68975;0.24964;2.37701
2022-04-14 Kl. 23-00;2.34800;2.34800;0.53314;0.22567;2.34800
2022-04-15 Kl. 00-01;2.39485;2.39485;0.59421;0.17370;2.39485
2022-04-15 Kl. 01-02;2.29076;2.29076;0.54623;0.17179;2.29076
2022-04-15 Kl. 02-03;2.25185;2.25185;0.53393;0.17208;2.25185
2022-04-15 Kl. 03-04;2.24206;2.24206;0.53464;0.17342;2.24206
2022-04-15 Kl. 04-05;2.23658;2.23658;0.59564;0.17542;2.23658
2022-04-15 Kl. 05-06;2.27465;2.27465;0.65675;0.17829;2.27465
2022-04-15 Kl. 06-07;2.36000;2.36000;0.82100;0.19366;2.36000
2022-04-15 Kl. 07-08;2.40201;2.40201;0.77768;0.18507;2.40201
2022-04-15 Kl. 08-09;2.33075;2.33075;0.82853;0.18974;2.33075
2022-04-15 Kl. 09-10;2.29363;2.29363;0.83640;0.19032;2.29363
2022-04-15 Kl. 10-11;2.24934;2.24934;0.83068;0.18459;2.24934
2022-04-15 Kl. 11-12;2.21580;2.21580;0.79856;0.17924;2.21580
2022-04-15 Kl. 12-13;2.16138;2.16138;0.77720;0.18287;2.16138
2022-04-15 Kl. 13-14;2.06731;2.06731;0.74378;0.17867;2.06731
2022-04-15 Kl. 14-15;2.02923;2.02923;0.61116;0.22498;2.02923
2022-04-15 Kl. 15-16;2.03531;2.03531;0.63623;0.22594;2.03531
2022-04-15 Kl. 16-17;2.08999;2.08999;0.74019;0.22584;2.08999
2022-04-15 Kl. 17-18;2.19694;2.19694;0.75750;0.19891;2.19694
2022-04-15 Kl. 18-19;2.24135;2.24135;0.76884;0.22527;2.24135
2022-04-15 Kl. 19-20;2.33684;2.33684;0.70856;0.22508;2.33684
2022-04-15 Kl. 20-21;2.53308;2.53308;0.58561;0.19242;2.53308
2022-04-15 Kl. 21-22;2.41563;2.41563;0.56006;0.17294;2.41563
2022-04-15 Kl. 22-23;2.36728;2.36728;0.54264;0.16568;2.36728
2022-04-15 Kl. 23-00;2.27465;2.27465;0.52951;0.16396;2.27465
2022-04-16 Kl. 00-01;2.25758;2.25758;0.52736;0.15976;2.25758
2022-04-16 Kl. 01-02;2.23693;2.23693;0.51388;0.15861;2.23693
2022-04-16 Kl. 02-03;2.19969;2.19969;0.50241;0.15728;2.19969
2022-04-16 Kl. 03-04;2.14609;2.14609;0.50146;0.15661;2.14609
2022-04-16 Kl. 04-05;2.13129;2.13129;0.50850;0.15613;2.13129
2022-04-16 Kl. 05-06;2.19683;2.19683;0.51781;0.15623;2.19683
2022-04-16 Kl. 06-07;2.20780;2.20780;0.52665;0.15699;2.20780
2022-04-16 Kl. 07-08;2.21055;2.21055;0.52270;0.15823;2.21055
2022-04-16 Kl. 08-09;2.20148;2.20148;0.52665;0.15986;2.20148
2022-04-16 Kl. 09-10;2.12961;2.12961;0.52963;0.16033;2.12961
2022-04-16 Kl. 10-11;2.06254;2.06254;0.53143;0.16081;2.06254
2022-04-16 Kl. 11-12;2.02923;2.02923;0.52641;0.16043;2.02923
2022-04-16 Kl. 12-13;1.89840;1.89840;0.52378;0.15966;1.89840
2022-04-16 Kl. 13-14;1.80268;1.80268;0.52700;0.15842;1.80268
2022-04-16 Kl. 14-15;1.74000;1.74000;0.41313;0.15728;1.74000
2022-04-16 Kl. 15-16;1.67960;1.67960;0.48129;0.15670;1.67960
2022-04-16 Kl. 16-17;1.08803;1.08803;0.55326;0.15623;1.08803
2022-04-16 Kl. 17-18;1.80625;1.80625;0.57643;0.15661;1.80625
2022-04-16 Kl. 18-19;2.06731;2.06731;0.68183;0.15756;2.06731
2022-04-16 Kl. 19-20;2.19801;2.19801;0.70093;0.15900;2.19801
2022-04-16 Kl. 20-21;2.24159;2.24159;0.64589;0.16005;2.24159
2022-04-16 Kl. 21-22;2.23454;2.23454;0.61808;0.16052;2.23454
2022-04-16 Kl. 22-23;2.18083;2.18083;0.57916;0.16024;2.18083
2022-04-16 Kl. 23-00;2.05788;2.05788;0.48618;0.16024;2.05788
2022-04-17 Kl. 00-01;1.99068;1.99068;0.44201;0.14563;1.99068
2022-04-17 Kl. 01-02;1.89625;1.89625;0.41838;0.14429;1.89625
2022-04-17 Kl. 02-03;1.77093;1.77093;0.42041;0.14458;1.77093
2022-04-17 Kl. 03-04;1.72186;1.72186;0.44691;0.14362;1.72186
2022-04-17 Kl. 04-05;1.72544;1.72544;0.49835;0.14305;1.72544
2022-04-17 Kl. 05-06;1.72580;1.72580;0.52724;0.14324;1.72580
2022-04-17 Kl. 06-07;1.80160;1.80160;0.54098;0.14257;1.80160
2022-04-17 Kl. 07-08;1.77581;1.77581;0.60794;0.14419;1.77581
2022-04-17 Kl. 08-09;1.83348;1.83348;0.59958;0.14754;1.83348
2022-04-17 Kl. 09-10;1.90151;1.90151;0.72098;0.14945;1.90151
2022-04-17 Kl. 10-11;1.90819;1.90819;0.72993;0.15012;1.90819
2022-04-17 Kl. 11-12;1.92275;1.92275;0.49286;0.15012;1.92275
2022-04-17 Kl. 12-13;1.79061;1.79061;0.28576;0.14992;1.79061
2022-04-17 Kl. 13-14;1.51858;1.51858;0.23169;0.12567;1.51858
2022-04-17 Kl. 14-15;1.16084;1.16084;0.22990;0.12548;1.16084
2022-04-17 Kl. 15-16;0.83593;0.83593;0.33435;0.12586;1.13279
2022-04-17 Kl. 16-17;1.11775;1.11775;0.35739;0.14954;1.11775
2022-04-17 Kl. 17-18;1.28284;1.28284;0.72444;0.14935;1.28284
2022-04-17 Kl. 18-19;1.99031;1.99031;0.82913;0.14868;1.99031
2022-04-17 Kl. 19-20;2.17784;2.17784;0.84094;0.14830;2.17784
2022-04-17 Kl. 20-21;2.21318;2.21318;0.87759;0.14782;2.21318
2022-04-17 Kl. 21-22;2.21329;2.21329;0.86636;0.14649;2.21329
2022-04-17 Kl. 22-23;2.14848;2.14848;0.82913;0.14372;2.14848
2022-04-17 Kl. 23-00;1.94925;1.94925;0.75475;0.13913;1.94925
2022-04-18 Kl. 00-01;1.29071;1.29071;0.74795;0.13321;1.29071
2022-04-18 Kl. 01-02;0.99886;0.99886;0.64948;0.13293;1.57600
2022-04-18 Kl. 02-03;1.03586;1.03586;0.63933;0.13312;1.57099
2022-04-18 Kl. 03-04;0.99886;0.99886;0.63324;0.13331;1.57396
2022-04-18 Kl. 04-05;1.05126;1.05126;0.61760;0.13350;1.57839
2022-04-18 Kl. 05-06;1.13709;1.13709;0.70964;0.13445;1.13709
2022-04-18 Kl. 06-07;1.56383;1.56383;0.72874;0.13827;1.56383
2022-04-18 Kl. 07-08;1.77749;1.77749;0.77708;0.14458;1.77749
2022-04-18 Kl. 08-09;1.72066;1.72066;0.77146;0.14381;1.72066
2022-04-18 Kl. 09-10;1.81401;1.81401;0.78233;0.14821;1.81401
2022-04-18 Kl. 10-11;1.89506;1.89506;0.79176;0.14887;1.89506
2022-04-18 Kl. 11-12;1.82881;1.82881;0.76346;0.14897;1.82881
2022-04-18 Kl. 12-13;1.80614;1.80614;0.71954;0.14935;1.80614
2022-04-18 Kl. 13-14;1.55200;1.55200;0.58561;0.14973;1.60608
2022-04-18 Kl. 14-15;0.59708;0.59708;0.53715;0.14983;1.50485
2022-04-18 Kl. 15-16;0.92640;0.92640;0.53846;0.15002;1.58364
2022-04-18 Kl. 16-17;1.84374;1.84374;0.53679;0.14983;1.84374
2022-04-18 Kl. 17-18;2.09846;2.09846;0.53023;0.15021;2.09846
2022-04-18 Kl. 18-19;2.13821;2.13821;0.52629;0.15088;2.13821
2022-04-18 Kl. 19-20;2.22869;2.22869;0.52521;0.15269;2.22869
2022-04-18 Kl. 20-21;2.31941;2.31941;0.52343;0.15422;2.31941
2022-04-18 Kl. 21-22;2.41490;2.41490;0.52175;0.15489;2.41490
2022-04-18 Kl. 22-23;2.40225;2.40225;0.51745;0.15298;2.40225
2022-04-18 Kl. 23-00;2.33409;2.33409;0.51388;0.15193;2.33409
2022-04-19 Kl. 00-01;2.30365;2.30365;0.97738;0.13932;2.30365
2022-04-19 Kl. 01-02;2.23669;2.23669;0.94980;0.13856;2.23669
2022-04-19 Kl. 02-03;2.21544;2.21544;0.95421;0.13799;2.21544
2022-04-19 Kl. 03-04;2.21318;2.21318;0.97081;0.13875;2.21318
2022-04-19 Kl. 04-05;2.21986;2.21986;1.00435;0.13932;2.21986
2022-04-19 Kl. 05-06;2.29816;2.29816;1.10223;0.14018;2.29816
2022-04-19 Kl. 06-07;2.35009;2.35009;1.43251;0.12882;2.35009
2022-04-19 Kl. 07-08;2.44344;2.44344;2.44344;0.13331;2.44344
2022-04-19 Kl. 08-09;3.41364;3.41364;3.41364;0.13952;3.41364
2022-04-19 Kl. 09-10;2.95468;2.95468;2.95468;0.13961;2.95468
2022-04-19 Kl. 10-11;2.42183;2.42183;2.38674;0.13923;2.42183
2022-04-19 Kl. 11-12;2.31010;2.31010;1.16406;0.13847;2.31010
2022-04-19 Kl. 12-13;2.26426;2.26426;0.98680;0.13531;2.26426
2022-04-19 Kl. 13-14;2.21163;2.21163;0.83485;0.13083;2.21163
2022-04-19 Kl. 14-15;2.17510;2.17510;0.80179;0.13025;2.17510
2022-04-19 Kl. 15-16;2.16949;2.16949;0.89585;0.13207;2.16949
2022-04-19 Kl. 16-17;2.19849;2.19849;0.93608;0.13054;2.19849
2022-04-19 Kl. 17-18;2.25794;2.25794;1.01426;0.12978;2.25794
2022-04-19 Kl. 18-19;2.34066;2.34066;1.08420;0.13130;2.34066
2022-04-19 Kl. 19-20;2.42995;2.42995;1.05711;0.13283;2.42995
2022-04-19 Kl. 20-21;2.46706;2.46706;1.12408;0.13312;2.46706
2022-04-19 Kl. 21-22;2.46671;2.46671;1.04816;0.13331;2.46671
2022-04-19 Kl. 22-23;2.29136;2.29136;1.00459;0.13083;2.29136
2022-04-19 Kl. 23-00;2.21365;2.21365;0.88618;0.12892;2.21365
2022-04-20 Kl. 00-01;2.21228;2.21228;0.81688;0.12759;2.21228
2022-04-20 Kl. 01-02;2.19558;2.19558;0.78156;0.12749;2.19558
2022-04-20 Kl. 02-03;2.18413;2.18413;0.78156;0.12740;2.18413
2022-04-20 Kl. 03-04;2.18628;2.18628;0.80231;0.12740;2.18628
2022-04-20 Kl. 04-05;2.19534;2.19534;0.81770;0.12749;2.19534
2022-04-20 Kl. 05-06;2.25880;2.25880;0.84526;0.12759;2.25880
2022-04-20 Kl. 06-07;2.37176;2.37176;0.99938;0.12797;2.37176
2022-04-20 Kl. 07-08;2.39479;2.39479;1.31203;0.12845;2.39479
2022-04-20 Kl. 08-09;2.51610;2.51610;1.31203;0.12845;2.51610
2022-04-20 Kl. 09-10;2.38536;2.38536;1.15875;0.12845;2.38536
2022-04-20 Kl. 10-11;2.27813;2.27813;1.05186;0.12835;2.27813
2022-04-20 Kl. 11-12;2.21753;2.21753;0.94988;0.12835;2.21753
2022-04-20 Kl. 12-13;2.16493;2.16493;0.86829;0.12816;2.16493
2022-04-20 Kl. 13-14;2.08405;2.08405;0.82678;0.12807;2.08405
2022-04-20 Kl. 14-15;2.06508;2.06508;0.82701;0.12807;2.06508
2022-04-20 Kl. 15-16;2.11769;2.11769;0.82224;0.12816;2.11769
2022-04-20 Kl. 16-17;2.20536;2.20536;0.82618;0.12816;2.20536
2022-04-20 Kl. 17-18;2.22803;2.22803;0.85576;0.12816;2.22803
2022-04-20 Kl. 18-19;2.34230;2.34230;0.83381;0.12826;2.34230
2022-04-20 Kl. 19-20;2.37308;2.37308;0.83358;0.12835;2.37308
2022-04-20 Kl. 20-21;2.38835;2.38835;0.83274;0.12864;2.38835
2022-04-20 Kl. 21-22;2.36281;2.36281;0.82319;0.12883;2.36281
2022-04-20 Kl. 22-23;2.35268;2.35268;0.71513;0.12873;2.35268
2022-04-20 Kl. 23-00;2.31045;2.31045;0.65261;0.12845;2.31045
2022-04-21 Kl. 00-01;2.24084;2.24084;0.39648;0.13084;2.24084
2022-04-21 Kl. 01-02;2.15155;2.15155;0.36263;0.13065;2.15155
2022-04-21 Kl. 02-03;2.12139;2.12139;0.37061;0.13055;2.12139
2022-04-21 Kl. 03-04;2.12509;2.12509;0.41734;0.13046;2.12509
2022-04-21 Kl. 04-05;2.16251;2.16251;0.43820;0.13055;2.16251
2022-04-21 Kl. 05-06;2.24084;2.24084;0.54334;0.13075;2.24084
2022-04-21 Kl. 06-07;2.31760;2.31760;0.77854;0.13179;2.31760
2022-04-21 Kl. 07-08;2.37673;2.37673;0.82061;0.13303;2.37673
2022-04-21 Kl. 08-09;2.42370;2.42370;0.84064;0.13313;2.42370
2022-04-21 Kl. 09-10;2.38329;2.38329;0.81728;0.13284;2.38329
2022-04-21 Kl. 10-11;2.33536;2.33536;0.78569;0.13246;2.33536
2022-04-21 Kl. 11-12;2.25109;2.25109;0.67149;0.13189;2.25109
2022-04-21 Kl. 12-13;2.17836;2.17836;0.58780;0.13132;2.17836
2022-04-21 Kl. 13-14;2.11769;2.11769;0.51855;0.13084;2.11769
2022-04-21 Kl. 14-15;2.06596;2.06596;0.44976;0.13055;2.06596
2022-04-21 Kl. 15-16;2.06726;2.06726;0.47814;0.13036;2.06726
2022-04-21 Kl. 16-17;2.13319;2.13319;0.47623;0.13027;2.13319
2022-04-21 Kl. 17-18;2.23178;2.23178;0.47706;0.13008;2.23178
2022-04-21 Kl. 18-19;2.27409;2.27409;0.44154;0.13008;2.27409
2022-04-21 Kl. 19-20;2.31784;2.31784;0.41841;0.13017;2.31784
2022-04-21 Kl. 20-21;2.31915;2.31915;0.44190;0.13036;2.31915
2022-04-21 Kl. 21-22;2.28804;2.28804;0.45358;0.13036;2.28804
2022-04-21 Kl. 22-23;2.25264;2.25264;0.30671;0.13008;2.25264
2022-04-21 Kl. 23-00;2.18529;2.18529;0.22649;0.12951;2.18529
2022-04-22 Kl. 00-01;2.21519;2.21519;0.19131;0.13027;2.21519
2022-04-22 Kl. 01-02;2.16781;2.16781;0.20244;0.13017;2.16781
2022-04-22 Kl. 02-03;2.17248;2.17248;0.19993;0.13017;2.17248
2022-04-22 Kl. 03-04;2.14651;2.14651;0.20255;0.13027;2.14651
2022-04-22 Kl. 04-05;2.14975;2.14975;0.23199;0.13036;2.14975
2022-04-22 Kl. 05-06;2.19784;2.19784;0.33333;0.13055;2.19784
2022-04-22 Kl. 06-07;2.29033;2.29033;0.47426;0.13075;2.29033
2022-04-22 Kl. 07-08;2.28650;2.28650;0.54438;0.13180;2.28650
2022-04-22 Kl. 08-09;2.30038;2.30038;0.55191;0.13256;2.30038
2022-04-22 Kl. 09-10;2.29176;2.29176;0.53181;0.13228;2.29176
2022-04-22 Kl. 10-11;2.20645;2.20645;0.52799;0.13199;2.20645
2022-04-22 Kl. 11-12;2.12438;2.12438;0.51530;0.13170;2.12438
2022-04-22 Kl. 12-13;2.06480;2.06480;0.51566;0.13132;2.06480
2022-04-22 Kl. 13-14;1.95975;1.95975;0.47905;0.13113;1.95975
2022-04-22 Kl. 14-15;1.58515;1.58515;0.35858;0.13094;1.58515
2022-04-22 Kl. 15-16;1.19930;1.19930;0.36300;0.13113;1.19930
2022-04-22 Kl. 16-17;1.58468;1.58468;0.37005;0.13113;1.58468
2022-04-22 Kl. 17-18;2.01455;2.01455;0.39961;0.13113;2.01455
2022-04-22 Kl. 18-19;2.14138;2.14138;0.41660;0.13228;2.14138
2022-04-22 Kl. 19-20;2.20024;2.20024;0.42281;0.13256;2.20024
2022-04-22 Kl. 20-21;2.27166;2.27166;0.36981;0.13276;2.27166
2022-04-22 Kl. 21-22;2.24175;2.24175;0.37329;0.13285;2.24175
2022-04-22 Kl. 22-23;2.16590;2.16590;0.30796;0.13266;2.16590
2022-04-22 Kl. 23-00;2.05630;2.05630;0.29373;0.13228;2.05630
2022-04-23 Kl. 00-01;2.09066;2.09066;0.22796;0.12954;2.09066
2022-04-23 Kl. 01-02;2.08429;2.08429;0.26418;0.12944;2.08429
2022-04-23 Kl. 02-03;2.07166;2.07166;0.26105;0.12934;2.07166
2022-04-23 Kl. 03-04;1.90613;1.90613;0.28354;0.12934;1.90613
2022-04-23 Kl. 04-05;1.60935;1.60935;0.28005;0.12944;1.60935
2022-04-23 Kl. 05-06;1.51853;1.51853;0.29438;0.12944;1.51853
2022-04-23 Kl. 06-07;1.74409;1.74409;0.28463;0.12944;1.74409
2022-04-23 Kl. 07-08;1.90794;1.90794;0.35271;0.12983;1.90794
2022-04-23 Kl. 08-09;2.02366;2.02366;0.45173;0.12992;2.02366
2022-04-23 Kl. 09-10;2.06433;2.06433;0.45316;0.13031;2.06433
2022-04-23 Kl. 10-11;2.06576;2.06576;0.45148;0.12992;2.06576
2022-04-23 Kl. 11-12;2.05866;2.05866;0.25143;0.12973;2.05866
2022-04-23 Kl. 12-13;2.06084;2.06084;0.15988;0.12790;2.06084
2022-04-23 Kl. 13-14;1.93031;1.93031;0.16336;0.12934;1.93031
2022-04-23 Kl. 14-15;1.62295;1.62295;0.16036;0.12829;1.62295
2022-04-23 Kl. 15-16;1.44274;1.44274;0.16036;0.12829;1.44274
2022-04-23 Kl. 16-17;1.57543;1.57543;0.25913;0.12886;1.57543
2022-04-23 Kl. 17-18;1.61898;1.61898;0.45990;0.12886;1.61898
2022-04-23 Kl. 18-19;1.72833;1.72833;0.45618;0.12896;1.72833
2022-04-23 Kl. 19-20;2.08369;2.08369;0.45761;0.12896;2.08369
2022-04-23 Kl. 20-21;2.12290;2.12290;0.45256;0.12906;2.12290
2022-04-23 Kl. 21-22;2.10438;2.10438;0.42261;0.12906;2.10438
2022-04-23 Kl. 22-23;2.07178;2.07178;0.37160;0.12906;2.07178
2022-04-23 Kl. 23-00;2.02630;2.02630;0.31013;0.12896;2.02630
2022-04-24 Kl. 00-01;1.72535;1.72535;0.37019;0.13007;1.72535
2022-04-24 Kl. 01-02;1.43876;1.43876;0.38535;0.12997;1.43876
2022-04-24 Kl. 02-03;1.21940;1.21940;0.39506;0.12997;1.21940
2022-04-24 Kl. 03-04;1.10049;1.10049;0.40986;0.12987;1.10049
2022-04-24 Kl. 04-05;1.05256;1.05256;0.38584;0.12978;1.05256
2022-04-24 Kl. 05-06;1.10000;1.10000;0.39736;0.12968;1.10000
2022-04-24 Kl. 06-07;1.09953;1.09953;0.42564;0.12968;1.09953
2022-04-24 Kl. 07-08;1.19089;1.19089;0.43935;0.12997;1.19089
2022-04-24 Kl. 08-09;1.20848;1.20848;0.46168;0.13007;1.20848
2022-04-24 Kl. 09-10;1.38393;1.38393;0.47720;0.13036;1.38393
2022-04-24 Kl. 10-11;1.79233;1.79233;0.47793;0.13026;1.79233
2022-04-24 Kl. 11-12;1.45976;1.45976;0.47878;0.13007;1.45976
2022-04-24 Kl. 12-13;1.15328;1.15328;0.48375;0.12997;1.15328
2022-04-24 Kl. 13-14;1.01616;1.01616;0.42030;0.12987;1.01616
2022-04-24 Kl. 14-15;1.00488;1.00488;0.41496;0.12987;1.00488
2022-04-24 Kl. 15-16;1.07926;1.07926;0.48909;0.13007;1.07926
2022-04-24 Kl. 16-17;1.34935;1.34935;0.48655;0.13026;1.34935
2022-04-24 Kl. 17-18;1.86744;1.86744;0.48570;0.13046;1.86744
2022-04-24 Kl. 18-19;2.14601;2.14601;0.49189;0.13094;2.14601
2022-04-24 Kl. 19-20;2.26286;2.26286;0.49916;0.13279;2.26286
2022-04-24 Kl. 20-21;2.33093;2.33093;0.50693;0.13298;2.33093
2022-04-24 Kl. 21-22;2.35738;2.35738;0.51179;0.13337;2.35738
2022-04-24 Kl. 22-23;2.35361;2.35361;0.52125;0.13308;2.35361
2022-04-24 Kl. 23-00;2.26359;2.26359;0.50620;0.13201;2.26359
2022-04-25 Kl. 00-01;2.25351;2.25351;0.50014;0.13240;2.25351
2022-04-25 Kl. 01-02;2.22986;2.22986;0.49893;0.13191;2.22986
2022-04-25 Kl. 02-03;2.25230;2.25230;0.51349;0.13172;2.25230
2022-04-25 Kl. 03-04;2.25801;2.25801;0.53496;0.13152;2.25801
2022-04-25 Kl. 04-05;2.26856;2.26856;0.52525;0.13172;2.26856
2022-04-25 Kl. 05-06;2.34549;2.34549;0.53471;0.13220;2.34549
2022-04-25 Kl. 06-07;2.75426;2.75426;0.49261;0.13453;2.75426
2022-04-25 Kl. 07-08;3.07568;3.07568;0.68189;0.13871;3.07568
2022-04-25 Kl. 08-09;3.20344;3.20344;0.83259;0.14007;3.20344
2022-04-25 Kl. 09-10;2.65355;2.65355;0.72690;0.13968;2.65355
2022-04-25 Kl. 10-11;2.73181;2.73181;0.66806;0.13803;2.73181
2022-04-25 Kl. 11-12;2.67745;2.67745;0.54200;0.13599;2.67745
2022-04-25 Kl. 12-13;2.47593;2.47593;0.52574;0.13337;2.47593
2022-04-25 Kl. 13-14;2.35629;2.35629;0.48411;0.13347;2.35629
2022-04-25 Kl. 14-15;2.29150;2.29150;0.45681;0.13240;2.29150
2022-04-25 Kl. 15-16;2.26663;2.26663;0.43619;0.13152;2.26663
2022-04-25 Kl. 16-17;2.28604;2.28604;0.38899;0.13085;2.28604
2022-04-25 Kl. 17-18;2.35593;2.35593;0.36036;0.13075;2.35593
2022-04-25 Kl. 18-19;2.42156;2.42156;0.31826;0.13075;2.42156
2022-04-25 Kl. 19-20;2.41975;2.41975;0.31329;0.13085;2.41975
2022-04-25 Kl. 20-21;2.40288;2.40288;0.30358;0.13133;2.40288
2022-04-25 Kl. 21-22;2.41065;2.41065;0.29011;0.13162;2.41065
2022-04-25 Kl. 22-23;2.39924;2.39924;0.24570;0.13094;2.39924
2022-04-25 Kl. 23-00;2.36490;2.36490;0.17435;0.13065;2.36490
2022-04-26 Kl. 00-01;2.33099;2.33099;0.12460;0.09638;2.33099
2022-04-26 Kl. 01-02;2.30526;2.30526;0.12436;0.09201;2.30526
2022-04-26 Kl. 02-03;2.29168;2.29168;0.12533;0.08910;2.29168
2022-04-26 Kl. 03-04;2.29034;2.29034;0.12473;0.09085;2.29034
2022-04-26 Kl. 04-05;2.30879;2.30879;0.13953;0.11162;2.30879
2022-04-26 Kl. 05-06;2.33220;2.33220;0.16149;0.12919;2.33220
2022-04-26 Kl. 06-07;2.35525;2.35525;0.24531;0.13229;2.35525
2022-04-26 Kl. 07-08;2.41094;2.41094;0.31204;0.13326;2.41094
2022-04-26 Kl. 08-09;2.51940;2.51940;0.37841;0.13394;2.51940
2022-04-26 Kl. 09-10;2.50885;2.50885;0.38896;0.13326;2.50885
2022-04-26 Kl. 10-11;2.48204;2.48204;0.41201;0.13249;2.48204
2022-04-26 Kl. 11-12;2.40924;2.40924;0.40036;0.13171;2.40924
2022-04-26 Kl. 12-13;2.40014;2.40014;0.33776;0.13093;2.40014
2022-04-26 Kl. 13-14;2.37175;2.37175;0.31265;0.13132;2.37175
2022-04-26 Kl. 14-15;2.37830;2.37830;0.30708;0.13161;2.37830
2022-04-26 Kl. 15-16;2.35525;2.35525;0.28171;0.13200;2.35525
2022-04-26 Kl. 16-17;2.35053;2.35053;0.26934;0.13229;2.35053
2022-04-26 Kl. 17-18;2.42635;2.42635;0.27759;0.13287;2.42635
2022-04-26 Kl. 18-19;2.48130;2.48130;0.30331;0.13375;2.48130
2022-04-26 Kl. 19-20;2.48143;2.48143;0.33206;0.13423;2.48143
2022-04-26 Kl. 20-21;2.43969;2.43969;0.40971;0.13462;2.43969
2022-04-26 Kl. 21-22;2.42538;2.42538;0.43701;0.13530;2.42538
2022-04-26 Kl. 22-23;2.38643;2.38643;0.45558;0.13549;2.38643
2022-04-26 Kl. 23-00;2.35816;2.35816;0.44101;0.13472;2.35816
2022-04-27 Kl. 00-01;2.39306;2.39306;0.31030;0.13451;2.39306
2022-04-27 Kl. 01-02;2.34895;2.34895;0.34400;0.13383;2.34895
2022-04-27 Kl. 02-03;2.33179;2.33179;0.38199;0.13373;2.33179
2022-04-27 Kl. 03-04;2.31255;2.31255;0.43726;0.13373;2.31255
2022-04-27 Kl. 04-05;2.34306;2.34306;0.49106;0.13402;2.34306
2022-04-27 Kl. 05-06;2.39368;2.39368;0.50553;0.13500;2.39368
2022-04-27 Kl. 06-07;2.50140;2.50140;0.51349;0.13647;2.50140
2022-04-27 Kl. 07-08;2.63081;2.63081;0.62991;0.14079;2.63081
2022-04-27 Kl. 08-09;3.15853;3.15853;0.74205;0.14706;3.15853
2022-04-27 Kl. 09-10;3.00129;3.00129;0.74131;0.14402;3.00129
2022-04-27 Kl. 10-11;2.67456;2.67456;0.61141;0.14030;2.67456
2022-04-27 Kl. 11-12;2.53229;2.53229;0.54708;0.13736;2.53229
2022-04-27 Kl. 12-13;2.47653;2.47653;0.51766;0.13667;2.47653
2022-04-27 Kl. 13-14;2.39025;2.39025;0.50504;0.13706;2.39025
2022-04-27 Kl. 14-15;2.33865;2.33865;0.49695;0.13579;2.33865
2022-04-27 Kl. 15-16;2.32334;2.32334;0.47048;0.13559;2.32334
2022-04-27 Kl. 16-17;2.32248;2.32248;0.46239;0.13530;2.32248
2022-04-27 Kl. 17-18;2.44956;2.44956;0.44450;0.13520;2.44956
2022-04-27 Kl. 18-19;2.52150;2.52150;0.42979;0.13579;2.52150
2022-04-27 Kl. 19-20;2.52175;2.52175;0.40724;0.13559;2.52175
2022-04-27 Kl. 20-21;2.51403;2.51403;0.35074;0.13451;2.51403
2022-04-27 Kl. 21-22;2.50214;2.50214;0.30834;0.13441;2.50214
2022-04-27 Kl. 22-23;2.46231;2.46231;0.24620;0.13402;2.46231
2022-04-27 Kl. 23-00;2.40556;2.40556;0.17133;0.13334;2.40556
2022-04-28 Kl. 00-01;2.45870;2.45870;0.16389;0.13111;2.45870
2022-04-28 Kl. 01-02;2.39439;2.39439;0.16414;0.13131;2.39439
2022-04-28 Kl. 02-03;2.34760;2.34760;0.16475;0.13180;2.34760
2022-04-28 Kl. 03-04;2.37333;2.37333;0.16548;0.13238;2.37333
2022-04-28 Kl. 04-05;2.38338;2.38338;0.16854;0.13483;2.38338
2022-04-28 Kl. 05-06;2.40125;2.40125;0.17601;0.13709;2.40125
2022-04-28 Kl. 06-07;2.54175;2.54175;0.24840;0.19872;2.54175
2022-04-28 Kl. 07-08;3.47094;2.74005;0.30021;0.24017;2.74005
2022-04-28 Kl. 08-09;3.42096;3.31159;0.33635;0.26908;3.31159
2022-04-28 Kl. 09-10;3.07763;2.97915;0.30083;0.24066;2.97915
2022-04-28 Kl. 10-11;2.66693;2.66693;0.26470;0.21176;2.66693
2022-04-28 Kl. 11-12;2.52215;2.52215;0.18814;0.15051;2.52215
2022-04-28 Kl. 12-13;2.46874;2.46874;0.16830;0.13464;2.46874
2022-04-28 Kl. 13-14;2.40898;2.40898;0.16254;0.13003;2.40898
2022-04-28 Kl. 14-15;2.40224;2.39806;0.16131;0.12905;2.40224
2022-04-28 Kl. 15-16;2.34160;2.34160;0.15825;0.12660;2.34160
2022-04-28 Kl. 16-17;2.40836;2.40836;0.15886;0.12709;2.40836
