Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2024-01-15 Kl. 03-04;0.90320;0.90320;0.90320;0.70010;0.90320
2024-01-15 Kl. 04-05;0.91589;0.91589;0.91589;0.71736;0.91589
2024-01-15 Kl. 05-06;0.99545;0.99545;0.99545;0.79636;0.99545
2024-01-15 Kl. 06-07;1.12776;1.12776;1.12776;0.90221;1.12776
2024-01-15 Kl. 07-08;1.18263;1.18263;1.18263;0.94610;1.18263
2024-01-15 Kl. 08-09;1.36008;1.36008;1.40070;1.12056;1.36008
2024-01-15 Kl. 09-10;1.37376;1.37376;1.41044;1.12835;1.37376
2024-01-15 Kl. 10-11;1.33836;1.33666;1.33836;1.07069;1.33836
2024-01-15 Kl. 11-12;1.27319;1.27319;1.27319;1.01855;1.27319
2024-01-15 Kl. 12-13;1.18291;1.18291;1.20464;0.94633;1.18291
2024-01-15 Kl. 13-14;1.15879;1.15879;1.15879;0.92703;1.15879
2024-01-15 Kl. 14-15;1.19194;1.19194;1.19730;0.95355;1.19194
2024-01-15 Kl. 15-16;1.26163;1.26163;1.26163;1.00930;1.26163
2024-01-15 Kl. 16-17;1.40945;1.36855;1.36855;1.02058;1.36855
2024-01-15 Kl. 17-18;1.53866;1.49409;1.42031;0.98605;1.42031
2024-01-15 Kl. 18-19;1.63021;1.58295;1.40169;1.06166;1.40169
2024-01-15 Kl. 19-20;1.56095;1.51566;1.32990;1.06098;1.32990
2024-01-15 Kl. 20-21;1.45501;1.41284;1.33991;1.07193;1.33991
2024-01-15 Kl. 21-22;1.31114;1.27319;1.25133;1.00106;1.27319
2024-01-15 Kl. 22-23;1.26233;1.22580;1.22580;0.98064;1.22580
2024-01-15 Kl. 23-00;1.20929;1.18376;1.20944;0.79523;1.20929
2024-01-16 Kl. 00-01;1.13864;1.11800;1.16181;0.68756;1.13864
2024-01-16 Kl. 01-02;1.12719;1.11729;1.15065;0.70113;1.12719
2024-01-16 Kl. 02-03;1.13071;1.13071;1.13185;0.68745;1.13071
2024-01-16 Kl. 03-04;1.10626;1.10626;1.10626;0.67399;1.10626
2024-01-16 Kl. 04-05;1.09679;1.08223;1.09679;0.68745;1.09679
2024-01-16 Kl. 05-06;1.15276;1.13086;1.17963;0.71346;1.15276
2024-01-16 Kl. 06-07;1.73870;1.28848;1.30855;0.79612;1.28848
2024-01-16 Kl. 07-08;2.73414;1.57529;1.41654;1.07432;1.41654
2024-01-16 Kl. 08-09;3.89566;2.10226;1.82125;1.18751;1.82125
2024-01-16 Kl. 09-10;3.82456;2.02184;1.78195;1.42556;1.78195
2024-01-16 Kl. 10-11;3.53294;1.91328;1.53740;1.18751;1.53740
2024-01-16 Kl. 11-12;2.83492;1.60469;1.42460;1.06346;1.42460
2024-01-16 Kl. 12-13;2.40364;1.41965;1.41965;0.81524;1.41965
2024-01-16 Kl. 13-14;2.00685;1.30360;1.33795;0.81422;1.30360
2024-01-16 Kl. 14-15;2.02961;1.31774;1.34728;0.81433;1.31774
2024-01-16 Kl. 15-16;2.20744;1.51323;1.43576;0.60026;1.43576
2024-01-16 Kl. 16-17;2.40420;1.52892;1.52892;0.55118;1.52892
2024-01-16 Kl. 17-18;2.41453;1.75891;1.45584;0.51578;1.45584
2024-01-16 Kl. 18-19;1.88119;1.74746;1.74746;0.50029;1.74746
2024-01-16 Kl. 19-20;1.57995;1.53104;1.57995;0.49984;1.53104
2024-01-16 Kl. 20-21;1.34983;1.30798;1.34983;0.48989;1.30798
2024-01-16 Kl. 21-22;1.21864;1.18910;1.21864;0.44872;1.18910
2024-01-16 Kl. 22-23;1.15970;1.12619;1.15970;0.39897;1.15771
2024-01-16 Kl. 23-00;1.09820;1.09820;1.09820;0.37635;1.09820
2024-01-17 Kl. 00-01;0.99246;0.99246;0.99246;0.46395;0.99246
2024-01-17 Kl. 01-02;0.98494;0.98494;0.98494;0.42510;0.98494
2024-01-17 Kl. 02-03;0.97230;0.97230;0.97230;0.38421;0.97230
2024-01-17 Kl. 03-04;0.95938;0.95938;0.95938;0.38023;0.95938
2024-01-17 Kl. 04-05;0.95583;0.95583;0.95583;0.36705;0.95583
2024-01-17 Kl. 05-06;0.95540;0.95540;0.95540;0.38068;0.95540
2024-01-17 Kl. 06-07;1.00326;1.00326;1.00326;0.38080;1.00326
2024-01-17 Kl. 07-08;1.13517;1.13517;1.13517;0.44566;1.13517
2024-01-17 Kl. 08-09;1.35400;1.35400;1.35400;0.45055;1.35400
2024-01-17 Kl. 09-10;1.46079;1.46079;1.46079;0.44123;1.46079
2024-01-17 Kl. 10-11;1.51816;1.51816;1.51604;0.41556;1.51816
2024-01-17 Kl. 11-12;1.52881;1.52881;1.36721;0.41988;1.52881
2024-01-17 Kl. 12-13;1.61970;1.61970;1.19240;0.41988;1.61970
2024-01-17 Kl. 13-14;1.67451;1.67451;1.11445;0.41056;1.67451
2024-01-17 Kl. 14-15;1.67521;1.67521;1.01135;0.41795;1.67521
2024-01-17 Kl. 15-16;1.72989;1.72989;0.95781;0.45010;1.72989
2024-01-17 Kl. 16-17;1.77278;1.77278;0.99019;0.43351;1.77278
2024-01-17 Kl. 17-18;1.93750;1.93750;0.97770;0.40420;1.93750
2024-01-17 Kl. 18-19;1.70419;1.70419;0.94888;0.40011;1.70419
2024-01-17 Kl. 19-20;1.57568;1.57568;1.00184;0.39988;1.57568
2024-01-17 Kl. 20-21;1.51390;1.51390;0.97784;0.39931;1.51390
2024-01-17 Kl. 21-22;1.38467;1.38467;0.97074;0.39863;1.38467
2024-01-17 Kl. 22-23;1.29735;1.29735;0.96221;0.38057;1.29735
2024-01-17 Kl. 23-00;1.15819;1.15819;0.92800;0.37557;1.15819
2024-01-18 Kl. 00-01;1.10328;1.10328;0.94051;0.37569;1.10328
2024-01-18 Kl. 01-02;1.06705;1.06705;0.91469;0.37181;1.06705
2024-01-18 Kl. 02-03;1.04080;1.04080;0.89800;0.38037;1.04080
2024-01-18 Kl. 03-04;1.03538;1.03538;0.88659;0.39053;1.03538
2024-01-18 Kl. 04-05;1.07233;1.07233;0.77703;0.39087;1.07233
2024-01-18 Kl. 05-06;1.11969;1.11969;0.82781;0.43230;1.11969
2024-01-18 Kl. 06-07;1.26390;1.26390;0.93780;0.48513;1.26390
2024-01-18 Kl. 07-08;1.53837;1.53837;0.98388;0.49940;1.53837
2024-01-18 Kl. 08-09;1.79586;1.74379;1.04336;0.50933;1.74379
2024-01-18 Kl. 09-10;1.74279;1.69229;1.02681;0.51321;1.69229
2024-01-18 Kl. 10-11;1.58203;1.53922;0.99273;0.51515;1.53922
2024-01-18 Kl. 11-12;1.53994;1.49215;0.97446;0.52725;1.49215
2024-01-18 Kl. 12-13;1.33453;1.29315;0.95820;0.51720;1.29315
2024-01-18 Kl. 13-14;1.24993;1.21126;0.93780;0.52268;1.21126
2024-01-18 Kl. 14-15;1.23295;1.19473;0.91070;0.54220;1.19473
2024-01-18 Kl. 15-16;1.34450;1.30285;0.91170;0.54425;1.30285
2024-01-18 Kl. 16-17;1.41969;1.37575;0.92467;0.57426;1.37575
2024-01-18 Kl. 17-18;1.49329;1.44708;0.92283;0.59036;1.44708
2024-01-18 Kl. 18-19;1.47304;1.43338;0.91626;0.59983;1.43338
2024-01-18 Kl. 19-20;1.34850;1.30071;0.88145;0.60896;1.30071
2024-01-18 Kl. 20-21;1.24065;1.20228;0.84151;0.58431;1.20228
2024-01-18 Kl. 21-22;1.14893;1.14893;0.90014;0.60085;1.14893
2024-01-18 Kl. 22-23;1.10456;1.10456;0.85193;0.58431;1.10456
2024-01-18 Kl. 23-00;1.01755;1.01755;0.84636;0.58431;1.01755
2024-01-19 Kl. 00-01;0.97808;0.97808;0.75686;0.54520;0.97808
2024-01-19 Kl. 01-02;0.93431;0.93431;0.72926;0.54989;0.93431
2024-01-19 Kl. 02-03;0.91588;0.91588;0.71368;0.55630;0.91588
2024-01-19 Kl. 03-04;0.89743;0.89743;0.71239;0.55001;0.89743
2024-01-19 Kl. 04-05;0.90544;0.90544;0.72769;0.57003;0.90544
2024-01-19 Kl. 05-06;0.94161;0.94161;0.77716;0.57758;0.94161
2024-01-19 Kl. 06-07;1.07203;1.05873;0.76001;0.59588;1.07203
2024-01-19 Kl. 07-08;1.27807;1.19042;0.88512;0.59600;1.19042
2024-01-19 Kl. 08-09;1.49099;1.44480;0.94404;0.59908;1.44480
2024-01-19 Kl. 09-10;1.47713;1.42808;0.96278;0.69987;1.42808
2024-01-19 Kl. 10-11;1.37059;1.32111;0.97693;0.70959;1.32111
2024-01-19 Kl. 11-12;1.23775;1.19900;1.03141;0.71016;1.19900
2024-01-19 Kl. 12-13;1.12564;1.06673;1.06659;0.82467;1.08260
2024-01-19 Kl. 13-14;1.07460;1.06101;1.07460;0.82387;1.07460
2024-01-19 Kl. 14-15;1.09976;1.07674;1.09976;0.82398;1.07960
2024-01-19 Kl. 15-16;1.24333;1.07545;1.14624;0.82421;1.07545
2024-01-19 Kl. 16-17;1.49571;1.17584;1.28308;0.70135;1.17584
2024-01-19 Kl. 17-18;1.64114;1.29966;1.52416;0.69998;1.29966
2024-01-19 Kl. 18-19;1.55134;1.27064;1.55134;0.59920;1.27064
2024-01-19 Kl. 19-20;1.21688;1.13938;1.21688;0.59600;1.13938
2024-01-19 Kl. 20-21;1.08418;1.08418;1.08418;0.59600;1.08418
2024-01-19 Kl. 21-22;1.04399;1.04399;1.04399;0.59588;1.04399
2024-01-19 Kl. 22-23;1.01083;1.01083;1.01083;0.57186;1.01083
2024-01-19 Kl. 23-00;0.95363;0.95363;0.95363;0.54463;0.95363
2024-01-20 Kl. 00-01;0.96353;0.96353;0.96353;0.50442;0.96353
2024-01-20 Kl. 01-02;0.93118;0.93118;0.92634;0.50259;0.93118
2024-01-20 Kl. 02-03;0.93218;0.93218;0.92761;0.50009;0.93218
2024-01-20 Kl. 03-04;0.90739;0.90739;0.90254;0.47945;0.90739
2024-01-20 Kl. 04-05;0.90766;0.90766;0.90296;0.45039;0.90766
2024-01-20 Kl. 05-06;0.90610;0.90610;0.90140;0.44936;0.90610
2024-01-20 Kl. 06-07;0.91835;0.91835;0.91835;0.44172;0.91835
2024-01-20 Kl. 07-08;0.97678;0.97678;0.96153;0.43488;0.97678
2024-01-20 Kl. 08-09;1.06611;1.06611;1.00940;0.42360;1.06611
2024-01-20 Kl. 09-10;1.12354;1.12354;1.06983;0.45529;1.12354
2024-01-20 Kl. 10-11;1.04831;1.04831;1.04831;0.48538;1.04831
2024-01-20 Kl. 11-12;1.03320;1.03320;1.03320;0.49359;1.03320
2024-01-20 Kl. 12-13;0.99388;0.99388;0.99388;0.50009;0.99388
2024-01-20 Kl. 13-14;1.00870;1.00870;0.96153;0.50259;1.00870
2024-01-20 Kl. 14-15;1.04574;1.04574;0.89570;0.50259;1.04574
2024-01-20 Kl. 15-16;1.12725;1.09461;0.81690;0.50259;1.09461
2024-01-20 Kl. 16-17;1.28314;1.21488;0.68025;0.49986;1.21488
2024-01-20 Kl. 17-18;1.38601;1.31349;0.63993;0.49952;1.31349
2024-01-20 Kl. 18-19;1.44073;1.38174;0.62511;0.48538;1.38174
2024-01-20 Kl. 19-20;1.30479;1.26689;0.61329;0.47273;1.26689
2024-01-20 Kl. 20-21;1.13992;1.12910;0.59419;0.45757;1.12910
2024-01-20 Kl. 21-22;1.04574;1.04574;0.56213;0.44001;1.04574
2024-01-20 Kl. 22-23;1.00343;1.00343;0.52893;0.42314;1.00343
2024-01-20 Kl. 23-00;0.95455;0.95455;0.50984;0.40787;0.95455
2024-01-21 Kl. 00-01;0.87998;0.87998;0.49781;0.39825;0.87998
2024-01-21 Kl. 01-02;0.84505;0.84505;0.49710;0.39768;0.84505
2024-01-21 Kl. 02-03;0.80813;0.80813;0.49581;0.39665;0.80813
2024-01-21 Kl. 03-04;0.75831;0.75831;0.49237;0.39390;0.75831
2024-01-21 Kl. 04-05;0.71653;0.71653;0.49066;0.39253;0.71653
2024-01-21 Kl. 05-06;0.70093;0.70093;0.49539;0.39631;0.74558
2024-01-21 Kl. 06-07;0.67257;0.67257;0.49095;0.39276;0.75030
2024-01-21 Kl. 07-08;0.64939;0.64939;0.50068;0.40054;0.69949
2024-01-21 Kl. 08-09;0.75860;0.75860;0.49854;0.39883;0.75860
2024-01-21 Kl. 09-10;0.80284;0.80284;0.50926;0.40741;0.80284
2024-01-21 Kl. 10-11;0.81873;0.81873;0.52788;0.42230;0.81873
2024-01-21 Kl. 11-12;0.83160;0.83160;0.54104;0.43283;0.83160
2024-01-21 Kl. 12-13;0.83461;0.83461;0.53403;0.42722;0.83461
2024-01-21 Kl. 13-14;0.83089;0.83089;0.52644;0.42115;0.83089
2024-01-21 Kl. 14-15;0.83045;0.83045;0.53016;0.42413;0.83045
2024-01-21 Kl. 15-16;0.84119;0.84119;0.53718;0.40077;0.84119
2024-01-21 Kl. 16-17;0.85823;0.85823;0.53546;0.40123;0.85823
2024-01-21 Kl. 17-18;0.86424;0.86424;0.51414;0.40134;0.86424
2024-01-21 Kl. 18-19;0.88012;0.88012;0.50855;0.40100;0.88012
2024-01-21 Kl. 19-20;0.86438;0.86438;0.50039;0.40031;0.86438
2024-01-21 Kl. 20-21;0.82989;0.82989;0.49624;0.39699;0.82989
2024-01-21 Kl. 21-22;0.81156;0.81156;0.59644;0.39459;0.81156
2024-01-21 Kl. 22-23;0.80240;0.80240;0.58670;0.34283;0.80240
2024-01-21 Kl. 23-00;0.78766;0.78766;0.41551;0.30871;0.78766
2024-01-22 Kl. 00-01;0.72068;0.72068;0.39075;0.31260;0.76976
2024-01-22 Kl. 01-02;0.71495;0.71495;0.31832;0.25466;0.75689
2024-01-22 Kl. 02-03;0.65870;0.65870;0.26651;0.21321;0.75130
2024-01-22 Kl. 03-04;0.41294;0.41294;0.13769;0.11015;0.74888
2024-01-22 Kl. 04-05;0.26623;0.26623;0.11308;0.09046;0.74701
2024-01-22 Kl. 05-06;0.29529;0.29529;0.28626;0.22901;0.75831
2024-01-22 Kl. 06-07;0.69964;0.69964;0.37286;0.29829;0.75831
2024-01-22 Kl. 07-08;0.85651;0.85651;0.47520;0.32898;0.85651
2024-01-22 Kl. 08-09;0.90131;0.90131;0.47349;0.37879;0.90131
2024-01-22 Kl. 09-10;0.87511;0.87511;0.47048;0.37638;0.87511
2024-01-22 Kl. 10-11;0.90059;0.90059;0.45359;0.36287;0.90059
2024-01-22 Kl. 11-12;0.87955;0.87955;0.44185;0.35348;0.87955
2024-01-22 Kl. 12-13;0.85623;0.85623;0.44715;0.35039;0.85623
2024-01-22 Kl. 13-14;0.83790;0.83790;0.60645;0.33539;0.83790
2024-01-22 Kl. 14-15;0.86009;0.86009;0.61848;0.32726;0.86009
2024-01-22 Kl. 15-16;0.87869;0.87869;0.64625;0.34718;0.87869
2024-01-22 Kl. 16-17;0.88428;0.88428;0.66185;0.36207;0.88428
2024-01-22 Kl. 17-18;0.91161;0.91161;0.61390;0.37615;0.91161
2024-01-22 Kl. 18-19;0.89959;0.89959;0.60159;0.37146;0.89959
2024-01-22 Kl. 19-20;0.88499;0.88499;0.47378;0.36356;0.88499
2024-01-22 Kl. 20-21;0.87855;0.87855;0.44957;0.35966;0.87855
2024-01-22 Kl. 21-22;0.86195;0.86195;0.41280;0.33024;0.86195
2024-01-22 Kl. 22-23;0.82388;0.82388;0.37315;0.29852;0.82388
2024-01-22 Kl. 23-00;0.74444;0.74444;0.32964;0.26371;0.78223
2024-01-23 Kl. 00-01;0.24875;0.24875;0.26376;0.21101;0.78041
2024-01-23 Kl. 01-02;0.16226;0.16226;0.27620;0.22096;0.76440
2024-01-23 Kl. 02-03;0.14768;0.14768;0.28120;0.22496;0.76355
2024-01-23 Kl. 03-04;0.07391;0.07391;0.28420;0.22736;0.75783
2024-01-23 Kl. 04-05;0.35740;0.35740;0.28134;0.22507;0.75740
2024-01-23 Kl. 05-06;0.74668;0.74668;0.30922;0.24738;0.77326
2024-01-23 Kl. 06-07;0.84331;0.84331;0.36784;0.29427;0.84331
2024-01-23 Kl. 07-08;0.87305;0.87305;0.42016;0.33613;0.87305
2024-01-23 Kl. 08-09;0.91136;0.91136;0.48063;0.38450;0.91136
2024-01-23 Kl. 09-10;0.89964;0.89964;0.44060;0.35248;0.89964
2024-01-23 Kl. 10-11;0.88291;0.88291;0.42774;0.34219;0.88291
2024-01-23 Kl. 11-12;0.87520;0.87520;0.39556;0.31645;0.87520
2024-01-23 Kl. 12-13;0.87076;0.87076;0.37999;0.30399;0.87076
2024-01-23 Kl. 13-14;0.87676;0.87676;0.38256;0.30605;0.87676
2024-01-23 Kl. 14-15;0.90950;0.90950;0.43745;0.30570;0.90950
2024-01-23 Kl. 15-16;0.92409;0.92409;0.45546;0.33167;0.92409
2024-01-23 Kl. 16-17;0.94768;0.94768;0.62802;0.33258;0.94768
2024-01-23 Kl. 17-18;0.97870;0.97870;0.71709;0.32823;0.97870
2024-01-23 Kl. 18-19;0.95467;0.95467;0.73839;0.33178;0.95467
2024-01-23 Kl. 19-20;0.90550;0.90550;0.77984;0.34653;0.90550
2024-01-23 Kl. 20-21;0.86433;0.86433;0.78070;0.37455;0.86433
2024-01-23 Kl. 21-22;0.82974;0.82974;0.70365;0.41104;0.82974
2024-01-23 Kl. 22-23;0.75654;0.75654;0.61001;0.46685;0.78870
2024-01-23 Kl. 23-00;0.62888;0.62888;0.47549;0.38039;0.78641
2024-01-24 Kl. 00-01;0.54660;0.54660;0.40905;0.32724;0.70030
2024-01-24 Kl. 01-02;0.35988;0.35988;0.35988;0.28790;0.68758
2024-01-24 Kl. 02-03;0.29510;0.29510;0.29510;0.23608;0.68229
2024-01-24 Kl. 03-04;0.26908;0.26908;0.26908;0.21526;0.67228
2024-01-24 Kl. 04-05;0.25521;0.25521;0.26608;0.21286;0.67113
2024-01-24 Kl. 05-06;0.27951;0.27951;0.27951;0.22361;0.69959
2024-01-24 Kl. 06-07;0.36459;0.36459;0.36459;0.29167;0.70001
2024-01-24 Kl. 07-08;0.70688;0.70688;0.55375;0.42504;0.70688
2024-01-24 Kl. 08-09;0.76106;0.76106;0.70673;0.41886;0.76106
2024-01-24 Kl. 09-10;0.77035;0.77035;0.70830;0.41520;0.77035
2024-01-24 Kl. 10-11;0.76750;0.76750;0.71631;0.41978;0.76750
2024-01-24 Kl. 11-12;0.76049;0.76049;0.72575;0.41577;0.76049
2024-01-24 Kl. 12-13;0.75191;0.75191;0.66870;0.39988;0.75191
2024-01-24 Kl. 13-14;0.74891;0.74891;0.69186;0.41520;0.74891
2024-01-24 Kl. 14-15;0.72218;0.72218;0.70559;0.43499;0.72218
2024-01-24 Kl. 15-16;0.73690;0.73690;0.71416;0.43739;0.73690
2024-01-24 Kl. 16-17;0.75720;0.75720;0.72631;0.45180;0.75720
2024-01-24 Kl. 17-18;0.79223;0.79223;0.77508;0.45970;0.79223
2024-01-24 Kl. 18-19;0.78523;0.78523;0.72618;0.45924;0.78523
2024-01-24 Kl. 19-20;0.74076;0.74076;0.70745;0.45627;0.74076
2024-01-24 Kl. 20-21;0.71545;0.71545;0.60308;0.42961;0.71545
2024-01-24 Kl. 21-22;0.71660;0.71660;0.57248;0.42961;0.71660
2024-01-24 Kl. 22-23;0.71345;0.71345;0.60064;0.42607;0.71345
2024-01-24 Kl. 23-00;0.67943;0.67943;0.55089;0.41303;0.69444
2024-01-25 Kl. 00-01;0.69551;0.69551;0.62636;0.42199;0.70923
2024-01-25 Kl. 01-02;0.66665;0.66665;0.62821;0.42976;0.70380
2024-01-25 Kl. 02-03;0.64208;0.64208;0.61093;0.43548;0.68423
2024-01-25 Kl. 03-04;0.69523;0.69523;0.62650;0.44451;0.69523
2024-01-25 Kl. 04-05;0.72494;0.72494;0.64450;0.44577;0.72494
2024-01-25 Kl. 05-06;0.75909;0.75909;0.72880;0.46954;0.75909
2024-01-25 Kl. 06-07;0.84853;0.84853;0.84853;0.47240;0.84853
2024-01-25 Kl. 07-08;0.94368;0.94368;0.94368;0.50063;0.94368
2024-01-25 Kl. 08-09;1.27186;1.27186;1.27186;0.53949;1.27186
2024-01-25 Kl. 09-10;1.21800;1.21800;1.21800;0.54052;1.21800
2024-01-25 Kl. 10-11;1.16228;1.16228;1.16228;0.53949;1.16228
2024-01-25 Kl. 11-12;1.08899;1.08899;1.08899;0.53949;1.08899
2024-01-25 Kl. 12-13;1.03769;1.03769;1.03769;0.53938;1.03769
2024-01-25 Kl. 13-14;1.07784;1.07784;1.07784;0.53058;1.07784
2024-01-25 Kl. 14-15;1.13670;1.13670;1.13670;0.53938;1.13670
2024-01-25 Kl. 15-16;1.27300;1.27300;0.98511;0.53663;1.27300
2024-01-25 Kl. 16-17;1.16485;1.16485;1.02155;0.53938;1.16485
2024-01-25 Kl. 17-18;1.70820;1.70820;1.41788;0.53938;1.70820
2024-01-25 Kl. 18-19;1.59961;1.59961;1.59961;0.50109;1.59961
2024-01-25 Kl. 19-20;1.36772;1.36772;1.04113;0.50029;1.36772
2024-01-25 Kl. 20-21;1.26071;1.26071;0.93339;0.49834;1.26071
2024-01-25 Kl. 21-22;1.19500;1.19500;0.88710;0.49823;1.19500
2024-01-25 Kl. 22-23;1.11341;1.11341;0.73966;0.45582;1.11341
2024-01-25 Kl. 23-00;1.04055;1.04055;0.66794;0.43548;1.04055
2024-01-26 Kl. 00-01;0.89400;0.89400;0.59890;0.45327;0.89400
2024-01-26 Kl. 01-02;0.86581;0.86581;0.58353;0.42593;0.86581
2024-01-26 Kl. 02-03;0.83265;0.83265;0.56644;0.39815;0.83265
2024-01-26 Kl. 03-04;0.79635;0.79635;0.54424;0.36022;0.79635
2024-01-26 Kl. 04-05;0.77941;0.77941;0.51463;0.35100;0.77941
2024-01-26 Kl. 05-06;0.74254;0.74254;0.46978;0.34804;0.74254
2024-01-26 Kl. 06-07;0.82496;0.82496;0.48900;0.39120;0.82496
2024-01-26 Kl. 07-08;0.89643;0.89643;0.50124;0.40099;0.89643
2024-01-26 Kl. 08-09;0.92448;0.92448;0.49540;0.39632;0.92448
2024-01-26 Kl. 09-10;0.90824;0.90824;0.51320;0.41056;0.90824
2024-01-26 Kl. 10-11;0.87151;0.87151;0.51719;0.41375;0.87151
2024-01-26 Kl. 11-12;0.83621;0.83621;0.50110;0.40088;0.83621
2024-01-26 Kl. 12-13;0.77543;0.77543;0.51050;0.40840;0.77543
2024-01-26 Kl. 13-14;0.74283;0.74283;0.49754;0.39803;0.74283
2024-01-26 Kl. 14-15;0.74283;0.74283;0.47064;0.37651;0.74283
2024-01-26 Kl. 15-16;0.75136;0.75136;0.45868;0.36694;0.75136
2024-01-26 Kl. 16-17;0.78098;0.78098;0.47064;0.37651;0.78098
2024-01-26 Kl. 17-18;0.81670;0.81670;0.47064;0.37651;0.81670
2024-01-26 Kl. 18-19;0.81044;0.81044;0.51206;0.40965;0.81044
2024-01-26 Kl. 19-20;0.79948;0.79948;0.47704;0.38163;0.79948
2024-01-26 Kl. 20-21;0.79635;0.79635;0.39263;0.31410;0.79635
2024-01-26 Kl. 21-22;0.79678;0.79678;0.36671;0.29337;0.79678
2024-01-26 Kl. 22-23;0.79749;0.79749;0.34721;0.27777;0.79749
2024-01-26 Kl. 23-00;0.78738;0.78738;0.31290;0.25032;0.78738
2024-01-27 Kl. 00-01;0.79449;0.79449;0.27375;0.21900;0.79449
2024-01-27 Kl. 01-02;0.80158;0.80158;0.25874;0.20699;0.80158
2024-01-27 Kl. 02-03;0.80015;0.80015;0.24981;0.19985;0.80015
2024-01-27 Kl. 03-04;0.79420;0.79420;0.25534;0.20427;0.79420
2024-01-27 Kl. 04-05;0.78981;0.78981;0.26200;0.20960;0.78981
2024-01-27 Kl. 05-06;0.80525;0.80525;0.26695;0.21356;0.80525
2024-01-27 Kl. 06-07;0.81106;0.81106;0.27502;0.22002;0.81106
2024-01-27 Kl. 07-08;0.81985;0.81985;0.29345;0.23476;0.81985
2024-01-27 Kl. 08-09;0.82367;0.82367;0.29756;0.23805;0.82367
2024-01-27 Kl. 09-10;0.82891;0.82891;0.29799;0.23839;0.82891
2024-01-27 Kl. 10-11;0.82466;0.82466;0.29940;0.23952;0.82466
2024-01-27 Kl. 11-12;0.80214;0.80214;0.29784;0.23827;0.80214
2024-01-27 Kl. 12-13;0.79123;0.79123;0.29090;0.23272;0.79123
2024-01-27 Kl. 13-14;0.78613;0.78613;0.28453;0.22762;0.78613
2024-01-27 Kl. 14-15;0.81531;0.81531;0.28381;0.22705;0.81531
2024-01-27 Kl. 15-16;0.82113;0.82113;0.28580;0.22864;0.82113
2024-01-27 Kl. 16-17;0.83501;0.83501;0.28806;0.23045;0.83501
2024-01-27 Kl. 17-18;0.84960;0.84960;0.29289;0.23431;0.84960
2024-01-27 Kl. 18-19;0.84365;0.84365;0.28920;0.23136;0.84365
2024-01-27 Kl. 19-20;0.83699;0.83699;0.26384;0.21107;0.83699
2024-01-27 Kl. 20-21;0.82481;0.82481;0.21439;0.17151;0.82481
2024-01-27 Kl. 21-22;0.81971;0.81971;0.14368;0.11494;0.81971
2024-01-27 Kl. 22-23;0.81800;0.81800;0.06475;0.05180;0.81800
2024-01-27 Kl. 23-00;0.81630;0.81630;0.05200;0.04160;0.81630
2024-01-28 Kl. 00-01;0.81163;0.81163;0.04233;0.03386;0.81163
2024-01-28 Kl. 01-02;0.80556;0.80556;0.04530;0.03624;0.80556
2024-01-28 Kl. 02-03;0.79823;0.79823;0.05038;0.04030;0.79823
2024-01-28 Kl. 03-04;0.79089;0.79089;0.16199;0.12959;0.79089
2024-01-28 Kl. 04-05;0.79300;0.79300;0.21236;0.16989;0.79300
2024-01-28 Kl. 05-06;0.78961;0.78961;0.23056;0.18445;0.78961
2024-01-28 Kl. 06-07;0.79089;0.79089;0.25709;0.20567;0.79089
2024-01-28 Kl. 07-08;0.80133;0.80133;0.26471;0.21177;0.80133
2024-01-28 Kl. 08-09;0.79385;0.79385;0.26175;0.20940;0.79385
2024-01-28 Kl. 09-10;0.77465;0.77465;0.26330;0.21064;0.77465
2024-01-28 Kl. 10-11;0.72597;0.72597;0.26301;0.21041;0.72597
2024-01-28 Kl. 11-12;0.68520;0.68520;0.26429;0.21143;0.68520
2024-01-28 Kl. 12-13;0.60548;0.60548;0.26090;0.20872;0.63666
2024-01-28 Kl. 13-14;0.63864;0.63864;0.25469;0.20375;0.63864
2024-01-28 Kl. 14-15;0.73275;0.73275;0.23860;0.19088;0.73275
2024-01-28 Kl. 15-16;0.77790;0.77790;0.25271;0.20217;0.77790
2024-01-28 Kl. 16-17;0.81741;0.81741;0.25991;0.20793;0.81741
2024-01-28 Kl. 17-18;0.81643;0.81643;0.25765;0.20612;0.81643
2024-01-28 Kl. 18-19;0.80894;0.80894;0.25624;0.20499;0.80894
2024-01-28 Kl. 19-20;0.79879;0.79879;0.18936;0.15149;0.79879
2024-01-28 Kl. 20-21;0.78961;0.78961;0.05235;0.04188;0.78961
2024-01-28 Kl. 21-22;0.78158;0.78158;0.04515;0.03612;0.78158
2024-01-28 Kl. 22-23;0.78044;0.78044;0.04106;0.03285;0.78044
2024-01-28 Kl. 23-00;0.76563;0.76563;0.04092;0.03274;0.76563
2024-01-29 Kl. 00-01;0.70679;0.70679;0.04092;0.03274;0.70679
2024-01-29 Kl. 01-02;0.68816;0.68816;0.04092;0.03274;0.68816
2024-01-29 Kl. 02-03;0.69916;0.69916;0.03683;0.02946;0.69916
2024-01-29 Kl. 03-04;0.69931;0.69931;0.04092;0.03274;0.69931
2024-01-29 Kl. 04-05;0.74291;0.74291;0.04092;0.03274;0.74291
2024-01-29 Kl. 05-06;0.78199;0.78199;0.04092;0.03274;0.78199
2024-01-29 Kl. 06-07;0.79949;0.79949;0.08339;0.06671;0.79949
