Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2021-11-18 Kl. 03-04;1.04773;1.04773;0.14855;0.11884;1.04773
2021-11-18 Kl. 04-05;1.05973;1.05973;0.15313;0.12250;1.05973
2021-11-18 Kl. 05-06;1.07259;1.07259;0.16054;0.12843;1.07259
2021-11-18 Kl. 06-07;1.12664;1.12664;0.16500;0.13200;1.12664
2021-11-18 Kl. 07-08;1.23696;1.23696;0.16994;0.13595;1.23696
2021-11-18 Kl. 08-09;1.28371;1.28371;0.17353;0.13882;1.28371
2021-11-18 Kl. 09-10;1.23140;1.23140;0.17390;0.13912;1.23140
2021-11-18 Kl. 10-11;1.19750;1.19750;0.17378;0.13902;1.19750
2021-11-18 Kl. 11-12;1.15990;1.15990;0.17415;0.13932;1.15990
2021-11-18 Kl. 12-13;1.12540;1.12540;0.17501;0.14001;1.12540
2021-11-18 Kl. 13-14;1.12033;1.12033;0.17514;0.14011;1.12033
2021-11-18 Kl. 14-15;1.10870;1.10870;0.17526;0.14021;1.10870
2021-11-18 Kl. 15-16;1.12293;1.12293;0.17489;0.13991;1.12293
2021-11-18 Kl. 16-17;1.14135;1.14135;0.17365;0.13892;1.14135
2021-11-18 Kl. 17-18;1.13579;1.13579;0.17625;0.14100;1.13579
2021-11-18 Kl. 18-19;1.10486;1.10486;0.17539;0.14031;1.10486
2021-11-18 Kl. 19-20;1.08323;1.08323;0.17415;0.13932;1.08323
2021-11-18 Kl. 20-21;1.07716;1.07716;0.17390;0.13912;1.07716
2021-11-18 Kl. 21-22;1.06776;1.06776;0.16846;0.13477;1.06776
2021-11-18 Kl. 22-23;1.06541;1.06541;0.15275;0.12220;1.06541
2021-11-18 Kl. 23-00;1.02918;1.02918;0.15065;0.12052;1.02918
2021-11-19 Kl. 00-01;0.96948;0.96948;0.15353;0.12282;0.96948
2021-11-19 Kl. 01-02;0.92203;0.92203;0.15564;0.12451;0.92203
2021-11-19 Kl. 02-03;0.86489;0.86489;0.15700;0.12560;0.86489
2021-11-19 Kl. 03-04;0.86129;0.86129;0.15850;0.12680;0.86129
2021-11-19 Kl. 04-05;0.97048;0.97048;0.16595;0.13276;0.97048
2021-11-19 Kl. 05-06;1.02860;1.02860;0.17303;0.13842;1.02860
2021-11-19 Kl. 06-07;1.06971;1.06971;0.17800;0.14240;1.06971
2021-11-19 Kl. 07-08;1.07630;1.07630;0.18669;0.14935;1.07630
2021-11-19 Kl. 08-09;1.08115;1.08115;0.18855;0.15084;1.08115
2021-11-19 Kl. 09-10;1.07841;1.07841;0.18794;0.15035;1.07841
2021-11-19 Kl. 10-11;1.07630;1.07630;0.18409;0.14727;1.07630
2021-11-19 Kl. 11-12;1.07456;1.07456;0.17849;0.14279;1.07456
2021-11-19 Kl. 12-13;1.07208;1.07208;0.17626;0.14101;1.07208
2021-11-19 Kl. 13-14;1.07009;1.07009;0.16706;0.13365;1.07009
2021-11-19 Kl. 14-15;1.06898;1.06898;0.16011;0.12809;1.06898
2021-11-19 Kl. 15-16;1.06910;1.06910;0.15775;0.12620;1.06910
2021-11-19 Kl. 16-17;1.07345;1.07345;0.15813;0.12650;1.07345
2021-11-19 Kl. 17-18;1.07444;1.07444;0.15738;0.12590;1.07444
2021-11-19 Kl. 18-19;1.07295;1.07295;0.15241;0.12193;1.07295
2021-11-19 Kl. 19-20;1.07071;1.07071;0.14148;0.11318;1.07071
2021-11-19 Kl. 20-21;1.07071;1.07071;0.12658;0.10126;1.07071
2021-11-19 Kl. 21-22;1.06996;1.06996;0.11291;0.09033;1.06996
2021-11-19 Kl. 22-23;1.07195;1.07195;0.06161;0.04929;1.07195
2021-11-19 Kl. 23-00;1.07071;1.07071;0.03640;0.02912;1.07071
2021-11-20 Kl. 00-01;1.11260;1.11260;0.06305;0.05044;1.11260
2021-11-20 Kl. 01-02;1.10971;1.10971;0.05009;0.04007;1.10971
2021-11-20 Kl. 02-03;1.10883;1.10883;0.04368;0.03494;1.10883
2021-11-20 Kl. 03-04;1.10858;1.10858;0.05500;0.04400;1.10858
2021-11-20 Kl. 04-05;1.10971;1.10971;0.11718;0.09374;1.10971
2021-11-20 Kl. 05-06;1.10984;1.10984;0.13014;0.10411;1.10984
2021-11-20 Kl. 06-07;1.10996;1.10996;0.13455;0.10764;1.10996
2021-11-20 Kl. 07-08;1.11751;1.11751;0.15065;0.12052;1.11751
2021-11-20 Kl. 08-09;1.12243;1.12243;0.16274;0.13019;1.12243
2021-11-20 Kl. 09-10;1.12355;1.12355;0.17671;0.14137;1.12355
2021-11-20 Kl. 10-11;1.13929;1.13929;0.17091;0.13673;1.13929
2021-11-20 Kl. 11-12;1.13073;1.13073;0.17545;0.14036;1.13073
2021-11-20 Kl. 12-13;1.12243;1.12243;0.17243;0.13794;1.12243
2021-11-20 Kl. 13-14;1.11776;1.11776;0.17696;0.14157;1.11776
2021-11-20 Kl. 14-15;1.11915;1.11915;0.17834;0.14267;1.11915
2021-11-20 Kl. 15-16;1.12179;1.12179;0.17860;0.14288;1.12179
2021-11-20 Kl. 16-17;1.14306;1.14306;0.17960;0.14368;1.14306
2021-11-20 Kl. 17-18;1.13311;1.13311;0.18841;0.15073;1.13311
2021-11-20 Kl. 18-19;1.13098;1.13098;0.18804;0.15043;1.13098
2021-11-20 Kl. 19-20;1.12204;1.12204;0.18615;0.14892;1.12204
2021-11-20 Kl. 20-21;1.11474;1.11474;0.17848;0.14278;1.11474
2021-11-20 Kl. 21-22;1.08064;1.08064;0.17848;0.14278;1.08064
2021-11-20 Kl. 22-23;1.10418;1.10418;0.17709;0.14167;1.10418
2021-11-20 Kl. 23-00;1.10418;1.10418;0.16261;0.13009;1.10418
2021-11-21 Kl. 00-01;1.04369;1.04369;0.17006;0.13605;1.04369
2021-11-21 Kl. 01-02;1.02224;1.02224;0.17206;0.13765;1.02224
2021-11-21 Kl. 02-03;1.00230;1.00230;0.17194;0.13755;1.00230
2021-11-21 Kl. 03-04;1.00380;1.00380;0.17320;0.13856;1.00380
2021-11-21 Kl. 04-05;1.02111;1.02111;0.17508;0.14006;1.02111
2021-11-21 Kl. 05-06;1.02826;1.02826;0.17846;0.14277;1.02826
2021-11-21 Kl. 06-07;1.06926;1.06926;0.17984;0.14387;1.06926
2021-11-21 Kl. 07-08;1.10400;1.10400;0.18273;0.14618;1.10400
2021-11-21 Kl. 08-09;1.13273;1.13273;0.18636;0.14909;1.13273
2021-11-21 Kl. 09-10;1.18251;1.18251;0.18863;0.15090;1.18251
2021-11-21 Kl. 10-11;1.18628;1.18628;0.19163;0.15330;1.18628
2021-11-21 Kl. 11-12;1.19970;1.19970;0.19628;0.15702;1.19970
2021-11-21 Kl. 12-13;1.18540;1.18540;0.19928;0.15942;1.18540
2021-11-21 Kl. 13-14;1.18390;1.18390;0.20405;0.16324;1.18390
2021-11-21 Kl. 14-15;1.20496;1.20496;0.20530;0.16424;1.20496
2021-11-21 Kl. 15-16;1.24899;1.24899;0.20618;0.16494;1.24899
2021-11-21 Kl. 16-17;1.32021;1.32021;0.20343;0.16274;1.32021
2021-11-21 Kl. 17-18;1.34191;1.34191;0.20355;0.16284;1.34191
2021-11-21 Kl. 18-19;1.30216;1.30216;0.20380;0.16304;1.30216
2021-11-21 Kl. 19-20;1.25225;1.25225;0.20668;0.16534;1.25225
2021-11-21 Kl. 20-21;1.23619;1.23619;0.20618;0.16494;1.23619
2021-11-21 Kl. 21-22;1.24924;1.24924;0.20605;0.16484;1.24924
2021-11-21 Kl. 22-23;1.23669;1.23669;0.20029;0.16023;1.23669
2021-11-21 Kl. 23-00;1.21550;1.21550;0.19740;0.15792;1.21550
2021-11-22 Kl. 00-01;1.27870;1.27870;0.24794;0.19835;1.27870
2021-11-22 Kl. 01-02;1.27406;1.27406;0.22536;0.18029;1.27406
2021-11-22 Kl. 02-03;1.28398;1.28398;0.20643;0.16514;1.28398
2021-11-22 Kl. 03-04;1.28485;1.28485;0.19803;0.15842;1.28485
2021-11-22 Kl. 04-05;1.30643;1.30643;0.19038;0.15230;1.30643
2021-11-22 Kl. 05-06;1.36524;1.36524;0.17281;0.14939;1.36524
2021-11-22 Kl. 06-07;2.21768;2.21768;0.17433;0.15120;2.21768
2021-11-22 Kl. 07-08;2.50486;2.50486;0.18786;0.15611;2.50486
2021-11-22 Kl. 08-09;2.84799;2.84799;0.19966;0.17638;2.84799
2021-11-22 Kl. 09-10;2.79244;2.79244;0.18950;0.18260;2.79244
2021-11-22 Kl. 10-11;1.63011;1.63011;0.19226;0.17939;1.63011
2021-11-22 Kl. 11-12;1.47460;1.47460;0.18749;0.18812;1.47460
2021-11-22 Kl. 12-13;1.44926;1.44926;0.17558;0.17628;1.44926
2021-11-22 Kl. 13-14;1.40149;1.40149;0.19339;0.17929;1.40149
2021-11-22 Kl. 14-15;1.39496;1.39496;0.18975;0.19845;1.39496
2021-11-22 Kl. 15-16;1.39760;1.39760;0.18711;0.19815;1.39760
2021-11-22 Kl. 16-17;1.40926;1.40926;0.18774;0.19374;1.40926
2021-11-22 Kl. 17-18;1.39998;1.39998;0.18774;0.17327;1.39998
2021-11-22 Kl. 18-19;1.36286;1.36286;0.18235;0.17056;1.36286
2021-11-22 Kl. 19-20;1.34568;1.34568;0.18273;0.17919;1.34568
2021-11-22 Kl. 20-21;1.22968;1.22968;0.18348;0.17317;1.22968
2021-11-22 Kl. 21-22;1.19104;1.19104;0.18260;0.16575;1.19104
2021-11-22 Kl. 22-23;1.14339;1.14339;0.20054;0.16043;1.14339
2021-11-22 Kl. 23-00;1.12884;1.12884;0.19603;0.15682;1.12884
2021-11-23 Kl. 00-01;1.14724;1.14724;0.20551;0.16441;1.14724
2021-11-23 Kl. 01-02;1.14536;1.14536;0.20626;0.16501;1.14536
2021-11-23 Kl. 02-03;1.14360;1.14360;0.20676;0.16541;1.14360
2021-11-23 Kl. 03-04;1.14761;1.14761;0.20601;0.16481;1.14761
2021-11-23 Kl. 04-05;1.15565;1.15565;0.20576;0.16461;1.15565
2021-11-23 Kl. 05-06;1.18676;1.18676;0.19396;0.15517;1.18676
2021-11-23 Kl. 06-07;1.39791;1.39791;0.18983;0.15186;1.39791
2021-11-23 Kl. 07-08;1.46354;1.46354;0.19748;0.15798;1.46354
2021-11-23 Kl. 08-09;1.74370;1.74370;0.19811;0.15849;1.74370
2021-11-23 Kl. 09-10;1.70129;1.70129;0.19033;0.15226;1.70129
2021-11-23 Kl. 10-11;1.61234;1.61234;0.18569;0.14855;1.61234
2021-11-23 Kl. 11-12;1.53956;1.53956;0.18280;0.14624;1.53956
2021-11-23 Kl. 12-13;1.51121;1.51121;0.17665;0.14132;1.51121
2021-11-23 Kl. 13-14;1.50519;1.50519;0.17478;0.13982;1.50519
2021-11-23 Kl. 14-15;1.50469;1.50469;0.17050;0.13640;1.50469
2021-11-23 Kl. 15-16;1.50820;1.50820;0.16624;0.13299;1.50820
2021-11-23 Kl. 16-17;1.61824;1.61824;0.16511;0.13209;1.61824
2021-11-23 Kl. 17-18;1.57896;1.57896;0.16398;0.13118;1.57896
2021-11-23 Kl. 18-19;1.43744;1.43744;0.16285;0.13028;1.43744
2021-11-23 Kl. 19-20;1.37233;1.37233;0.16863;0.13911;1.37233
2021-11-23 Kl. 20-21;1.22328;1.22328;0.16975;0.15106;1.22328
2021-11-23 Kl. 21-22;1.19668;1.19668;0.18808;0.15046;1.19668
2021-11-23 Kl. 22-23;1.17598;1.17598;0.18054;0.14443;1.17598
2021-11-23 Kl. 23-00;1.15603;1.15603;0.18280;0.14624;1.15603
2021-11-24 Kl. 00-01;1.18989;1.18989;0.16820;0.13456;1.18989
2021-11-24 Kl. 01-02;1.17414;1.17414;0.16833;0.13466;1.17414
2021-11-24 Kl. 02-03;1.17010;1.17010;0.17060;0.13648;1.17010
2021-11-24 Kl. 03-04;1.17364;1.17364;0.18799;0.15039;1.17364
2021-11-24 Kl. 04-05;1.20311;1.20311;0.20285;0.16228;1.20311
2021-11-24 Kl. 05-06;1.27178;1.27178;0.24934;0.19947;1.27178
2021-11-24 Kl. 06-07;1.34259;1.34259;0.28828;0.23062;1.34259
2021-11-24 Kl. 07-08;1.44741;1.44741;0.28828;0.23062;1.44741
2021-11-24 Kl. 08-09;1.48598;1.48598;0.28840;0.23072;1.48598
2021-11-24 Kl. 09-10;1.49126;1.49126;0.28664;0.22931;1.49126
2021-11-24 Kl. 10-11;1.49530;1.49530;0.27920;0.22336;1.49530
2021-11-24 Kl. 11-12;1.48623;1.48623;0.27265;0.21812;1.48623
2021-11-24 Kl. 12-13;1.47866;1.47866;0.29381;0.23505;1.47866
2021-11-24 Kl. 13-14;1.47338;1.47338;0.30339;0.24271;1.47338
2021-11-24 Kl. 14-15;1.46153;1.46153;0.31083;0.24866;1.46153
2021-11-24 Kl. 15-16;1.47740;1.47740;0.32405;0.25924;1.47740
2021-11-24 Kl. 16-17;1.51091;1.51091;0.34409;0.27527;1.51091
2021-11-24 Kl. 17-18;1.51118;1.51118;0.35530;0.28424;1.51118
2021-11-24 Kl. 18-19;1.45296;1.45296;0.36160;0.28928;1.45296
2021-11-24 Kl. 19-20;1.42273;1.42273;0.39563;0.31650;1.42273
2021-11-24 Kl. 20-21;1.32873;1.32873;0.39638;0.31710;1.32873
2021-11-24 Kl. 21-22;1.28300;1.28300;0.37685;0.30148;1.28300
2021-11-24 Kl. 22-23;1.26825;1.26825;0.36728;0.29382;1.26825
2021-11-24 Kl. 23-00;1.21458;1.21458;0.34585;0.27668;1.21458
2021-11-25 Kl. 00-01;1.24324;1.24324;0.32260;0.25808;1.24324
2021-11-25 Kl. 01-02;1.24061;1.24061;0.30721;0.24577;1.24061
2021-11-25 Kl. 02-03;1.24725;1.24725;0.29845;0.23876;1.24725
2021-11-25 Kl. 03-04;1.26476;1.26476;0.29845;0.23876;1.26476
2021-11-25 Kl. 04-05;1.28654;1.28654;0.29095;0.23276;1.28654
2021-11-25 Kl. 05-06;1.34173;1.34173;0.28481;0.22785;1.34173
2021-11-25 Kl. 06-07;1.40630;1.40630;0.31059;0.24847;1.40630
2021-11-25 Kl. 07-08;1.51166;1.51166;0.43811;0.35049;1.51166
2021-11-25 Kl. 08-09;1.58975;1.58975;0.51506;0.41205;1.58975
2021-11-25 Kl. 09-10;1.52718;1.52718;0.49291;0.39433;1.52718
2021-11-25 Kl. 10-11;1.49551;1.49551;0.50468;0.40374;1.49551
2021-11-25 Kl. 11-12;1.46035;1.46035;0.52483;0.41986;1.46035
2021-11-25 Kl. 12-13;1.43695;1.43695;0.56236;0.44989;1.43695
2021-11-25 Kl. 13-14;1.42006;1.42006;0.59929;0.47943;1.42006
2021-11-25 Kl. 14-15;1.42858;1.42858;0.60441;0.48353;1.42858
2021-11-25 Kl. 15-16;1.44321;1.44321;0.61855;0.49484;1.44321
2021-11-25 Kl. 16-17;1.47700;1.47700;0.63620;0.50896;1.47700
2021-11-25 Kl. 17-18;1.47963;1.47963;0.64471;0.51577;1.47963
2021-11-25 Kl. 18-19;1.48025;1.48025;0.67149;0.53719;1.48025
2021-11-25 Kl. 19-20;1.45810;1.45810;0.71604;0.57283;1.45810
2021-11-25 Kl. 20-21;1.43483;1.43483;0.70628;0.56502;1.43483
2021-11-25 Kl. 21-22;1.38164;1.38164;0.73631;0.58905;1.38164
2021-11-25 Kl. 22-23;1.32458;1.32458;0.65059;0.52047;1.32458
2021-11-25 Kl. 23-00;1.28504;1.28504;0.62606;0.50085;1.28504
2021-11-26 Kl. 00-01;1.30545;1.30545;1.24029;0.99223;1.30545
2021-11-26 Kl. 01-02;1.30909;1.30909;1.00660;0.80528;1.30909
2021-11-26 Kl. 02-03;1.34255;1.34255;0.84950;0.67960;1.34255
2021-11-26 Kl. 03-04;1.37160;1.37160;0.85818;0.68654;1.37160
2021-11-26 Kl. 04-05;1.38431;1.38431;1.18344;0.94675;1.38431
2021-11-26 Kl. 05-06;1.44921;1.44921;1.38444;1.10755;1.44921
2021-11-26 Kl. 06-07;1.53348;1.53348;1.53348;1.22678;1.53348
2021-11-26 Kl. 07-08;1.63536;1.63536;1.63536;1.30829;1.63536
2021-11-26 Kl. 08-09;1.64920;1.64920;1.64920;1.31936;1.64920
2021-11-26 Kl. 09-10;1.59373;1.59373;1.59373;1.27498;1.59373
2021-11-26 Kl. 10-11;1.53951;1.53951;1.53951;1.23161;1.53951
2021-11-26 Kl. 11-12;1.50191;1.50191;1.50191;1.20153;1.50191
2021-11-26 Kl. 12-13;1.47965;1.47965;1.47965;1.18372;1.47965
2021-11-26 Kl. 13-14;1.48204;1.48204;1.48204;1.18563;1.48204
2021-11-26 Kl. 14-15;1.47324;1.47324;1.50229;1.20183;1.47324
2021-11-26 Kl. 15-16;1.48078;1.48078;1.59663;1.27730;1.48078
2021-11-26 Kl. 16-17;1.51524;1.51524;1.56983;1.25586;1.51524
2021-11-26 Kl. 17-18;1.51764;1.51764;1.75485;1.40388;1.51764
2021-11-26 Kl. 18-19;1.51071;1.51071;1.95484;1.56387;1.51071
2021-11-26 Kl. 19-20;1.47399;1.47399;1.81434;1.45147;1.47399
2021-11-26 Kl. 20-21;1.43399;1.43399;1.43399;1.14719;1.43399
2021-11-26 Kl. 21-22;1.42104;1.42104;1.42104;1.13683;1.42104
2021-11-26 Kl. 22-23;1.37928;1.37928;1.37928;1.10342;1.37928
2021-11-26 Kl. 23-00;1.32985;1.32985;1.32985;1.06388;1.32985
2021-11-27 Kl. 00-01;1.44693;1.44693;1.44693;1.15754;1.44693
2021-11-27 Kl. 01-02;1.45533;1.45533;1.45533;1.16426;1.45533
2021-11-27 Kl. 02-03;1.46284;1.46284;1.46284;1.17027;1.46284
2021-11-27 Kl. 03-04;1.45761;1.45761;1.45761;1.16609;1.45761
2021-11-27 Kl. 04-05;1.47721;1.47721;1.47721;1.18177;1.47721
2021-11-27 Kl. 05-06;1.49719;1.49719;1.49719;1.19775;1.49719
2021-11-27 Kl. 06-07;1.49044;1.49044;1.49044;1.19235;1.49044
2021-11-27 Kl. 07-08;1.54299;1.54299;1.54299;1.23439;1.54299
2021-11-27 Kl. 08-09;1.67046;1.67046;1.67046;1.33637;1.67046
2021-11-27 Kl. 09-10;1.74285;1.74285;2.72045;2.17636;1.74285
2021-11-27 Kl. 10-11;1.78840;1.78840;2.75824;2.20659;1.78840
2021-11-27 Kl. 11-12;1.87199;1.87199;2.29133;1.83306;1.87199
2021-11-27 Kl. 12-13;1.77670;1.77670;2.71728;2.17382;1.77670
2021-11-27 Kl. 13-14;1.74209;1.74209;2.68241;2.14593;1.74209
2021-11-27 Kl. 14-15;1.72886;1.72886;2.78495;2.22796;1.72886
2021-11-27 Kl. 15-16;1.75800;1.75800;2.86256;2.29005;1.75800
2021-11-27 Kl. 16-17;2.54475;2.54475;2.89284;2.31427;2.54475
2021-11-27 Kl. 17-18;3.33495;3.33495;3.33495;2.66796;3.33495
2021-11-27 Kl. 18-19;3.07885;3.07885;3.07885;2.46308;3.07885
2021-11-27 Kl. 19-20;2.63585;2.63585;2.63585;2.10868;2.63585
2021-11-27 Kl. 20-21;1.94260;1.94260;1.94260;1.55408;1.94260
2021-11-27 Kl. 21-22;1.78128;1.78128;1.78128;1.42502;1.78128
2021-11-27 Kl. 22-23;1.62454;1.62454;1.62454;1.29963;1.62454
2021-11-27 Kl. 23-00;1.52619;1.52619;1.52619;1.22095;1.52619
2021-11-28 Kl. 00-01;2.26323;2.26323;2.26323;1.81058;2.26323
2021-11-28 Kl. 01-02;1.79363;1.79363;1.79363;1.43490;1.79363
2021-11-28 Kl. 02-03;1.77379;1.77379;1.77379;1.41903;1.77379
2021-11-28 Kl. 03-04;1.74294;1.74294;1.74294;1.39435;1.74294
2021-11-28 Kl. 04-05;1.79248;1.79248;1.79248;1.43398;1.79248
2021-11-28 Kl. 05-06;2.16260;2.16260;2.16260;1.73008;2.16260
2021-11-28 Kl. 06-07;2.09551;2.09551;2.09551;1.67641;2.09551
2021-11-28 Kl. 07-08;2.03253;2.03253;2.03253;1.62602;2.03253
2021-11-28 Kl. 08-09;2.30496;2.30496;2.32404;1.85923;2.30496
2021-11-28 Kl. 09-10;2.47844;2.47844;2.56038;2.04830;2.47844
2021-11-28 Kl. 10-11;2.51595;2.51595;2.59904;2.07923;2.51595
2021-11-28 Kl. 11-12;2.59955;2.59955;2.68545;2.14836;2.59955
2021-11-28 Kl. 12-13;2.60339;2.60339;2.68943;2.15154;2.60339
2021-11-28 Kl. 13-14;2.45731;2.45731;2.53848;2.03078;2.45731
2021-11-28 Kl. 14-15;2.45795;2.45795;2.53925;2.03140;2.45795
2021-11-28 Kl. 15-16;2.54181;2.54181;2.62593;2.10074;2.54181
2021-11-28 Kl. 16-17;2.68968;2.68968;2.77853;2.22282;2.68968
2021-11-28 Kl. 17-18;3.03790;3.03790;3.13828;2.51062;3.03790
2021-11-28 Kl. 18-19;3.07273;3.07273;3.17425;2.53940;3.07273
2021-11-28 Kl. 19-20;2.91385;2.91385;3.04891;2.43913;2.91385
2021-11-28 Kl. 20-21;2.42518;2.42518;2.70684;2.16547;2.42518
2021-11-28 Kl. 21-22;2.34221;2.34221;2.42019;1.93615;2.34221
2021-11-28 Kl. 22-23;2.38409;2.38409;2.46230;1.96984;2.38409
2021-11-28 Kl. 23-00;1.84574;1.84574;1.84574;1.47659;1.84574
2021-11-29 Kl. 00-01;1.93178;1.93178;1.93178;1.54542;1.93178
2021-11-29 Kl. 01-02;1.88094;1.88094;1.88094;1.50475;1.88094
2021-11-29 Kl. 02-03;1.75445;1.75445;1.75445;1.40356;1.75445
2021-11-29 Kl. 03-04;1.69876;1.69876;1.70748;1.36598;1.69876
2021-11-29 Kl. 04-05;1.78249;1.78249;1.79171;1.43337;1.78249
2021-11-29 Kl. 05-06;1.95366;1.95366;1.95366;1.56293;1.95366
2021-11-29 Kl. 06-07;2.51954;2.51954;2.76226;2.20981;2.51954
2021-11-29 Kl. 07-08;2.78353;2.78353;3.70555;2.96444;2.78353
2021-11-29 Kl. 08-09;4.07516;4.07516;4.23943;3.39154;4.07516
2021-11-29 Kl. 09-10;3.84690;3.84690;4.09795;3.27836;3.84690
2021-11-29 Kl. 10-11;3.31508;3.31508;3.78736;3.02989;3.31508
2021-11-29 Kl. 11-12;3.34606;3.34606;3.82206;3.05765;3.34606
2021-11-29 Kl. 12-13;3.55730;3.55730;3.82834;3.06267;3.55730
2021-11-29 Kl. 13-14;4.08388;4.08388;4.08464;3.26771;4.08388
2021-11-29 Kl. 14-15;4.25235;4.25235;4.25235;3.40188;4.25235
2021-11-29 Kl. 15-16;4.36821;4.36821;4.50789;3.60631;4.36821
2021-11-29 Kl. 16-17;4.46603;4.46603;4.60890;3.68712;4.46603
2021-11-29 Kl. 17-18;5.23354;5.23354;4.00373;3.20298;5.23354
2021-11-29 Kl. 18-19;5.08798;5.08798;2.40021;1.92017;5.08798
2021-11-29 Kl. 19-20;4.40009;4.40009;2.13891;1.71113;4.40009
2021-11-29 Kl. 20-21;3.84370;3.84370;1.20471;0.96377;3.84370
2021-11-29 Kl. 21-22;2.55884;2.55884;0.95494;0.76395;2.55884
2021-11-29 Kl. 22-23;2.35464;2.35464;1.11779;0.89423;2.35464
2021-11-29 Kl. 23-00;1.66496;1.66496;1.09090;0.87272;1.66496
2021-11-30 Kl. 00-01;1.52143;1.52143;0.47011;0.37609;1.52143
2021-11-30 Kl. 01-02;1.32778;1.32778;0.46130;0.36904;1.32778
2021-11-30 Kl. 02-03;1.24470;1.24470;0.48073;0.38458;1.24470
2021-11-30 Kl. 03-04;1.24253;1.24253;0.52674;0.42139;1.24253
2021-11-30 Kl. 04-05;1.24048;1.24048;0.70364;0.56291;1.24048
2021-11-30 Kl. 05-06;1.29876;1.29876;0.95864;0.76691;1.29876
2021-11-30 Kl. 06-07;1.43476;1.43476;1.24751;0.99801;1.43476
2021-11-30 Kl. 07-08;1.54853;1.49995;1.85311;1.48249;1.54853
2021-11-30 Kl. 08-09;1.57025;1.57025;2.68470;2.14776;1.57025
2021-11-30 Kl. 09-10;1.56834;1.56834;2.04331;1.63465;1.56834
2021-11-30 Kl. 10-11;1.56770;1.56770;2.26546;1.81237;1.56770
2021-11-30 Kl. 11-12;1.54495;1.54495;2.18876;1.75101;1.54495
2021-11-30 Kl. 12-13;1.54175;1.54175;2.14173;1.71338;1.54175
2021-11-30 Kl. 13-14;1.55351;1.55351;2.20820;1.76656;1.55351
2021-11-30 Kl. 14-15;1.55095;1.55095;2.41629;1.93303;1.55095
2021-11-30 Kl. 15-16;1.64771;1.64771;3.19636;2.55709;1.64771
2021-11-30 Kl. 16-17;1.74818;1.74818;3.47245;2.77796;1.74818
2021-11-30 Kl. 17-18;2.22328;2.22328;3.37595;2.70076;2.22328
2021-11-30 Kl. 18-19;2.83234;2.83234;2.92603;2.34082;2.83234
2021-11-30 Kl. 19-20;2.88091;2.88091;2.18646;1.74917;2.88091
2021-11-30 Kl. 20-21;2.66361;2.66361;2.07463;1.65970;2.66361
2021-11-30 Kl. 21-22;2.13445;2.13445;1.97250;1.57800;2.13445
2021-11-30 Kl. 22-23;1.80698;1.80698;1.82001;1.45601;1.80698
2021-11-30 Kl. 23-00;1.58355;1.58355;1.58355;1.26684;1.58355
2021-12-01 Kl. 00-01;1.63651;1.63651;1.63651;1.30921;1.63651
2021-12-01 Kl. 01-02;1.41043;1.41043;1.37609;1.10087;1.41043
2021-12-01 Kl. 02-03;1.29391;1.29391;1.25250;1.00200;1.29391
2021-12-01 Kl. 03-04;1.24735;1.24735;1.20851;0.96681;1.24735
2021-12-01 Kl. 04-05;1.24671;1.24671;1.24671;0.99737;1.24671
2021-12-01 Kl. 05-06;1.42895;1.32991;1.42895;1.14316;1.42895
2021-12-01 Kl. 06-07;1.53710;1.53710;1.48039;1.18431;1.53710
2021-12-01 Kl. 07-08;1.60681;1.53800;1.54649;1.23719;1.60681
2021-12-01 Kl. 08-09;1.64694;1.56231;1.54663;1.23730;1.64694
2021-12-01 Kl. 09-10;1.63574;1.54970;1.54958;1.23966;1.63574
2021-12-01 Kl. 10-11;1.62134;1.53788;1.54919;1.23935;1.62134
2021-12-01 Kl. 11-12;1.55383;1.53698;1.53903;1.23122;1.55383
2021-12-01 Kl. 12-13;1.53491;1.53491;1.53491;1.22793;1.53491
2021-12-01 Kl. 13-14;1.53646;1.53646;1.53646;1.22917;1.53646
2021-12-01 Kl. 14-15;1.54096;1.54096;1.54096;1.23277;1.54096
2021-12-01 Kl. 15-16;1.54276;1.54276;1.54276;1.23421;1.54276
2021-12-01 Kl. 16-17;1.56745;1.56745;1.56745;1.25396;1.56745
2021-12-01 Kl. 17-18;1.56553;1.56553;1.56553;1.25242;1.56553
2021-12-01 Kl. 18-19;1.55369;1.55369;1.55369;1.24295;1.55369
2021-12-01 Kl. 19-20;1.53723;1.53723;1.52334;1.21867;1.53723
2021-12-01 Kl. 20-21;1.55524;1.55524;1.55524;1.24419;1.55524
2021-12-01 Kl. 21-22;1.56540;1.56540;1.45454;1.16363;1.56540
2021-12-01 Kl. 22-23;1.53761;1.53761;1.11321;0.89057;1.53761
2021-12-01 Kl. 23-00;1.49145;1.49145;0.91529;0.73223;1.49145
2021-12-02 Kl. 00-01;1.48448;1.48448;0.50114;0.40091;1.48448
2021-12-02 Kl. 01-02;1.43536;1.43536;0.37873;0.30298;1.43536
2021-12-02 Kl. 02-03;1.35146;1.35146;0.47428;0.37942;1.35146
2021-12-02 Kl. 03-04;1.36898;1.36898;0.81553;0.65242;1.36898
2021-12-02 Kl. 04-05;1.39495;1.39495;0.97400;0.77920;1.39495
2021-12-02 Kl. 05-06;1.43588;1.43588;1.18480;0.94784;1.43588
2021-12-02 Kl. 06-07;1.68900;1.68900;1.39546;1.11637;1.68900
